Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2017,1,5,09:00,UTC,0,1029.3,76,0,0,-16.8,-20.1,34390,349,5,2.8
2017,1,5,10:00,UTC,0,1030.3,71,0,0,-15.8,-19.8,50000,359,5.5,3.7
2017,1,5,11:00,UTC,0,1030.7,68,0,0,-14.8,-19.4,50000,15,5.4,3.3
2017,1,5,12:00,UTC,0,1031.1,67,0,0,-14.1,-19,50000,359,7.3,4.1
2017,1,5,13:00,UTC,0,1031.9,64,0,0,-13.8,-19.2,50000,1,7,3.8
2017,1,5,14:00,UTC,0,1032.7,64,0,0,-13.7,-19.1,50000,359,5.7,3.6
2017,1,5,15:00,UTC,0,1033.6,69,0,0,-14,-18.5,50000,2,5.1,3.2
2017,1,5,16:00,UTC,0,1034.2,77,0,0,-14.5,-17.8,34960,349,3.6,2.3
2017,1,5,17:00,UTC,0,1034.9,78,0,0,-14.8,-17.8,50000,347,4.3,2.7
2017,1,5,18:00,UTC,0,1035.5,83,0,0,-15.4,-17.7,20660,342,3.9,2.5
2017,1,5,19:00,UTC,0,1036,84,0,0,-16.1,-18.2,31030,27,1.7,1.1
2017,1,5,20:00,UTC,0,1036.7,86,0,0,-16.8,-18.6,35300,343,2,1.3
2017,1,5,21:00,UTC,0,1036.9,85,0,0,-18.1,-19.9,38000,306,1.6,0.9
2017,1,5,22:00,UTC,0,1037.1,83,0,0,-18.7,-20.9,45120,294,1.8,1.1
2017,1,5,23:00,UTC,0,1037.5,82,0,0,-18.9,-21.3,40650,331,1,0.5
2017,1,6,00:00,UTC,0,1037.6,82,0,0,-19.2,-21.5,32540,329,1,0.6
2017,1,6,01:00,UTC,1,1038.1,83,0,0,-19.2,-21.4,50000,336,1.1,0.8
2017,1,6,02:00,UTC,0,1038.1,82,0,0,-19.6,-21.8,50000,0,0.3,0
2017,1,6,03:00,UTC,0,1038.4,82,0,0,-19.5,-21.9,23780,0,0.6,0
2017,1,6,04:00,UTC,0,1037.9,82,0,0,-19.7,-22,50000,0,0.9,0
2017,1,6,05:00,UTC,0,1038.1,81,0,0,-19.8,-22.2,50000,0,0.8,0
2017,1,6,06:00,UTC,3,1038.4,82,0,0,-19.5,-21.7,4110,101,1.4,0.5
2017,1,6,07:00,UTC,8,1038.7,85,0,0,-17.8,-19.7,1620,131,1.5,1
2017,1,6,08:00,UTC,7,1038.5,84,0,0,-16.6,-18.6,440,122,2.2,1.5
2017,1,6,09:00,UTC,6,1038.6,87,0,0,-13.9,-15.7,2750,135,2.7,1.9
2017,1,6,10:00,UTC,7,1038.2,87,0,0,-11.9,-13.6,26400,124,2.4,1.5
2017,1,6,11:00,UTC,0,1037.3,86,0,0,-11.5,-13.3,50000,123,3.1,1.9
2017,1,6,12:00,UTC,0,1036.5,86,0,0,-11.1,-13,50000,136,4.3,2.9
2017,1,6,13:00,UTC,0,1035.8,85,0,0,-11.6,-13.6,33120,134,5,3.3
2017,1,6,14:00,UTC,7,1035.3,85,0,0,-11.3,-13.4,11280,139,4.2,2.8
2017,1,6,15:00,UTC,7,1034.6,87,0,0,-10.7,-12.4,23530,136,5.3,2.8
2017,1,6,16:00,UTC,2,1034.1,90,0,0,-11.9,-13.1,50000,118,2.6,1.3
2017,1,6,17:00,UTC,7,1032.9,91,0,0,-10.1,-11.3,50000,121,2.6,1.5
2017,1,6,18:00,UTC,7,1031.5,86,0,0,-6.7,-8.6,50000,148,4.5,2.8
2017,1,6,19:00,UTC,7,1030.8,86,0,0,-4.7,-6.7,50000,194,5.7,2.7
2017,1,6,20:00,UTC,8,1029.7,76,0,0,-2.7,-6.4,17190,192,12,5.6
2017,1,6,21:00,UTC,8,1028.7,78,0,0,-2.2,-5.5,14300,199,10.8,5.5
2017,1,6,22:00,UTC,7,1027.3,76,0,0,-1.9,-5.5,50000,197,10.9,6.3
2017,1,6,23:00,UTC,7,1026.1,73,0,0,-1.6,-5.9,50000,190,13.5,8
2017,1,7,00:00,UTC,7,1024.8,71,0,3,-1.2,-5.8,50000,202,14.4,6.7
2017,1,7,01:00,UTC,7,1023.2,66,0,0,-1.2,-6.7,38700,208,12.9,6.5
2017,1,7,02:00,UTC,8,1021.9,81,0.1,0,-1.8,-4.6,3710,203,11,5.4
2017,1,7,03:00,UTC,8,1020.5,92,1.4,0,-2.3,-3.4,1450,203,12.1,6.7
2017,1,7,04:00,UTC,8,1019.5,92,1.4,2,-2.6,-3.7,440,207,12.2,6.7
2017,1,7,05:00,UTC,8,1018.5,92,1.2,3,-2.3,-3.5,750,203,11.6,6.4
2017,1,7,06:00,UTC,8,1017.8,93,0.3,3,-1.9,-2.9,1480,205,8.8,4.7
2017,1,7,07:00,UTC,8,1017.3,95,0.6,4,-1.5,-2.3,940,213,7.1,3.9
2017,1,7,08:00,UTC,8,1017.6,94,0.3,4,-1,-1.9,2260,248,6.4,3.2
2017,1,7,09:00,UTC,7,1017.3,89,0,4,-1.4,-3.1,50000,245,6.9,3.5
2017,1,7,10:00,UTC,7,1017.5,87,0,4,-1.3,-3.1,50000,239,4.9,2.4
2017,1,7,11:00,UTC,7,1017.3,88,0,4,-1.3,-3.1,50000,247,3.9,2
2017,1,7,12:00,UTC,7,1017.5,89,0,4,-1.3,-2.8,50000,235,4.7,2.5
2017,1,7,13:00,UTC,8,1017.8,91,0,4,-1.3,-2.5,46880,234,4,2.1
2017,1,7,14:00,UTC,8,1018.1,93,0,4,-1.3,-2.3,49040,212,2.9,1.6
2017,1,7,15:00,UTC,8,1018.9,93,0,4,-0.8,-1.8,50000,236,3.2,2
2017,1,7,16:00,UTC,8,1019.6,94,0,4,-0.7,-1.5,46800,248,4.1,2.1
2017,1,7,17:00,UTC,8,1019.7,94,0,4,-0.4,-1.2,49070,225,4,2.3
2017,1,7,18:00,UTC,7,1019.8,94,0,4,-0.4,-1.2,48670,229,4.1,2
2017,1,7,19:00,UTC,7,1020.3,95,0,4,-0.8,-1.5,50000,246,3.8,2.3
2017,1,7,20:00,UTC,0,1020.7,97,0,4,-3.2,-3.6,5740,222,1.1,0.6
2017,1,7,21:00,UTC,2,1021.1,96,0,4,-5.5,-6,14570,264,2,1.2
2017,1,7,22:00,UTC,9,1021.6,97,0,4,-7.1,-7.5,480,0,0.5,0
2017,1,7,23:00,UTC,9,1021.7,95,0,4,-8.1,-8.7,380,0,0.8,0
2017,1,8,00:00,UTC,4,1021.9,93,0,4,-8.3,-9.3,15600,0,0,0
2017,1,8,01:00,UTC,7,1022,92,0,4,-8.5,-9.6,14190,119,1.7,0.8
2017,1,8,02:00,UTC,7,1022.1,92,0,4,-8.7,-9.8,19270,0,0.4,0
2017,1,8,03:00,UTC,0,1022.6,93,0,4,-9,-9.9,37050,0,1.1,0
2017,1,8,04:00,UTC,5,1022.6,92,0,4,-10.2,-11.3,25580,137,1.1,0.7
2017,1,8,05:00,UTC,1,1022.5,90,0,4,-10.3,-11.6,27920,244,1.3,0.6
2017,1,8,06:00,UTC,4,1022.1,93,0,4,-10.1,-11.1,21570,0,1,0
2017,1,8,07:00,UTC,6,1022.7,92,0,4,-10.4,-11.4,14320,211,2,1.3
2017,1,8,08:00,UTC,8,1022.7,93,0,4,-7.8,-8.6,13210,211,2.7,1.6
2017,1,8,09:00,UTC,8,1022.3,99,0,4,-1.5,-1.7,12710,213,2.5,1.4
2017,1,8,10:00,UTC,6,1022,97,0,4,-1.1,-1.5,31040,203,2.3,1.4
2017,1,8,11:00,UTC,3,1021.6,96,0,4,-1.1,-1.6,38920,228,2,0.9
2017,1,8,12:00,UTC,3,1020.8,94,0,4,-1,-1.8,50000,210,3.1,1.9
2017,1,8,13:00,UTC,7,1020.4,93,0,4,-0.7,-1.7,50000,225,4,2
2017,1,8,14:00,UTC,8,1019.6,87,0,4,-0.1,-2,50000,233,5.4,2.8
2017,1,8,15:00,UTC,5,1018.9,89,0,4,-0.2,-1.8,50000,209,5.8,2.9
2017,1,8,16:00,UTC,0,1018.1,89,0,4,-0.4,-2,50000,211,5.3,3
2017,1,8,17:00,UTC,6,1017.6,89,0,4,-0.2,-1.8,50000,212,5.9,2.5
2017,1,8,18:00,UTC,8,1017.1,86,0,4,0.8,-1.2,50000,237,7.2,4.2
2017,1,8,19:00,UTC,7,1017.4,88,0,4,0.1,-1.7,50000,248,7,3.8
2017,1,8,20:00,UTC,7,1017.3,88,0,4,-0.4,-2.2,50000,259,4.4,2.4
2017,1,8,21:00,UTC,8,1017.5,88,0,4,-0.5,-2.3,50000,222,3.9,1.7
2017,1,8,22:00,UTC,8,1017.3,90,0,4,-0.7,-2.1,50000,236,2.9,1.3
2017,1,8,23:00,UTC,7,1017.2,90,0,4,-0.6,-1.9,50000,247,5,2
2017,1,9,00:00,UTC,7,1016.9,92,0,4,-0.7,-1.8,50000,216,2.7,1.8
2017,1,9,01:00,UTC,7,1017,92,0,4,-0.8,-2,50000,200,2.6,1.6
2017,1,9,02:00,UTC,7,1017.2,95,0,4,-2.1,-2.7,39940,221,2.2,1.3
2017,1,9,03:00,UTC,0,1016.7,98,0,4,-3.8,-4.1,15580,211,2.1,1.4
2017,1,9,04:00,UTC,0,1016.3,97,0,3,-4.6,-4.9,18780,216,1.3,0.8
2017,1,9,05:00,UTC,1,1016.4,96,0,4,-5.6,-6.1,26800,250,1.2,0.7
2017,1,9,06:00,UTC,4,1015.8,96,0,4,-6.2,-6.8,37630,209,2.3,1.3
2017,1,9,07:00,UTC,0,1016.1,95,0,4,-6.5,-7.3,32640,217,3.3,2
2017,1,9,08:00,UTC,0,1015.6,94,0,3,-6.7,-7.5,23260,203,3,1.9
2017,1,9,09:00,UTC,5,1015.5,99,0,4,-0.8,-0.9,13600,207,6.1,3.3
2017,1,9,10:00,UTC,7,1015.2,99,0,4,-0.1,-0.3,3410,211,5.2,3.1
2017,1,9,11:00,UTC,8,1015,99,0,4,-0.1,-0.3,5570,198,4.9,2.8
2017,1,9,12:00,UTC,8,1014.9,98,0,4,0.2,0,4780,216,4.6,2.5
2017,1,9,13:00,UTC,8,1013.9,98,0,4,0.5,0.2,8950,190,7.7,4.6
2017,1,9,14:00,UTC,9,1013.6,98,0,4,0.8,0.6,1770,194,5.9,3.4
2017,1,9,15:00,UTC,8,1013.1,99,0,4,0.9,0.8,3640,193,5.6,3.2
2017,1,9,16:00,UTC,8,1013,99,0,4,1,0.8,5370,198,7.8,3.7
2017,1,9,17:00,UTC,8,1012.3,99,0,4,1.2,1,2620,204,6.9,3.5
2017,1,9,18:00,UTC,8,1012,98,0,3,1.5,1.1,7460,215,7.5,4
2017,1,9,19:00,UTC,8,1011.9,97,0,3,1.3,0.8,9300,211,8.2,4.1
2017,1,9,20:00,UTC,8,1011.7,97,0,3,1.2,0.8,4100,219,7,3.4
2017,1,9,21:00,UTC,8,1011.1,98,0,3,1.2,0.9,2600,194,5.6,3.1
2017,1,9,22:00,UTC,8,1010.9,98,0,3,1.5,1.3,2600,200,4.4,2.4
2017,1,9,23:00,UTC,8,1010.8,98,0,2,2.1,1.8,5080,215,6.1,3.1
2017,1,10,00:00,UTC,8,1010.6,97,0.3,2,2.5,2.1,5370,221,5.1,3.4
2017,1,10,01:00,UTC,8,1010.6,97,0,2,2.7,2.2,9660,219,5.9,3.1
2017,1,10,02:00,UTC,8,1010.6,97,0,2,2.6,2.1,50000,222,6.3,2.7
2017,1,10,03:00,UTC,8,1010.5,97,0,2,2.4,1.9,41720,198,4.3,2.5
2017,1,10,04:00,UTC,8,1010.4,94,0,2,2.8,1.9,50000,215,5.8,3.1
2017,1,10,05:00,UTC,8,1010.7,94,0,2,2.7,1.8,50000,221,6.7,3.6
2017,1,10,06:00,UTC,7,1011.2,92,0,0,2.6,1.4,50000,232,6,3.5
2017,1,10,07:00,UTC,8,1011.7,89,0,0,2.6,1,50000,222,6.9,3.4
2017,1,10,08:00,UTC,8,1012,84,0,0,2.7,0.3,50000,229,9.3,4.4
2017,1,10,09:00,UTC,8,1012,92,0,0,2.3,1.1,8560,213,6.8,3.6
2017,1,10,10:00,UTC,8,1011.9,91,0,0,2.1,0.9,10380,223,7.7,3.5
2017,1,10,11:00,UTC,8,1011.8,90,0,0,2.2,0.8,11360,222,8.2,3.7
2017,1,10,12:00,UTC,7,1011.6,92,0.3,0,1.8,0.6,11520,211,9.4,4.6
2017,1,10,13:00,UTC,8,1011.6,88,0,0,1.4,-0.3,39040,194,10,5.7
2017,1,10,14:00,UTC,8,1011.8,88,0,0,1.3,-0.4,27590,206,10.6,4.3
2017,1,10,15:00,UTC,8,1011.4,84,0,0,1.4,-1,48050,210,11.3,6.1
2017,1,10,16:00,UTC,8,1011.3,84,0,0,1.4,-1,22270,197,10.7,5
2017,1,10,17:00,UTC,8,1011.2,84,0,0,1.3,-1.1,21400,195,8.9,5.2
2017,1,10,18:00,UTC,8,1011,84,0,0,1.5,-0.9,28730,190,8.1,5.2
2017,1,10,19:00,UTC,8,1010.7,81,0,0,1.5,-1.4,25260,192,12.5,5.2
2017,1,10,20:00,UTC,8,1010.3,79,0,0,1.5,-1.8,39470,197,10.9,4.9
2017,1,10,21:00,UTC,8,1010.1,79,0,0,1.4,-1.9,39150,191,11.9,5.7
2017,1,10,22:00,UTC,8,1009.9,76,0,0,1.3,-2.4,43610,208,10.4,5.5
2017,1,10,23:00,UTC,8,1009.4,77,0,0,1.4,-2.1,28670,196,10.5,5.8
2017,1,11,00:00,UTC,7,1008.6,76,0,0,1.4,-2.4,28420,199,10.8,5.8
2017,1,11,01:00,UTC,8,1007.9,77,0,0,1.1,-2.4,33120,192,10,5.6
2017,1,11,02:00,UTC,8,1006.8,77,0,0,1.1,-2.5,28320,199,12.3,7.1
2017,1,11,03:00,UTC,8,1006.1,77,0,0,1.3,-2.3,34140,190,12.3,7.1
2017,1,11,04:00,UTC,8,1005.1,81,0,0,1.5,-1.5,39260,190,12.1,7.2
2017,1,11,05:00,UTC,8,1004,81,0,0,1.5,-1.4,33650,191,13.7,7.1
2017,1,11,06:00,UTC,8,1002.9,78,0,0,1.7,-1.7,25740,194,12.7,7.4
2017,1,11,07:00,UTC,7,1002.3,81,0,0,1.8,-1.1,14320,189,11.9,7.1
2017,1,11,08:00,UTC,8,1001.6,77,0,0,1.9,-1.7,14520,188,16.8,8.8
2017,1,11,09:00,UTC,7,1001.1,78,0,0,1.8,-1.7,13130,191,11,5.8
2017,1,11,10:00,UTC,7,999.6,76,0,0,1.8,-2.1,12280,187,16.5,9.2
2017,1,11,11:00,UTC,7,998.8,76,0,0,1.8,-1.9,15320,188,12.2,6.8
2017,1,11,12:00,UTC,8,997.6,74,0,0,1.8,-2.3,17700,184,16.7,8.9
2017,1,11,13:00,UTC,7,996.6,75,0,0,1.7,-2.3,12440,180,14,8.2
2017,1,11,14:00,UTC,7,995.6,84,0,0,0.6,-1.9,7650,161,15.2,7.8
2017,1,11,15:00,UTC,7,994,81,0,0,0.4,-2.5,9200,157,16.8,7.7
2017,1,11,16:00,UTC,7,993,79,0,0,-0.5,-3.6,10190,161,13,7.5
2017,1,11,17:00,UTC,7,991.7,75,0,0,-1.5,-5.4,12360,152,16.1,7.2
2017,1,11,18:00,UTC,1,991,69,0,0,-1.8,-6.8,16940,153,11.8,7
2017,1,11,19:00,UTC,7,990.6,68,0,0,-1.4,-6.5,18820,167,13.2,7.2
2017,1,11,20:00,UTC,7,989.5,63,0,0,-1.1,-7.2,20730,156,12.9,7.5
2017,1,11,21:00,UTC,7,988.3,63,0,0,-1.2,-7.3,19160,164,16.5,8.9
2017,1,11,22:00,UTC,7,987.6,67,0,0,-1.3,-6.7,20550,161,14.4,8.2
2017,1,11,23:00,UTC,7,986.6,68,0,0,-1.2,-6.4,19970,151,15.5,8.3
2017,1,12,00:00,UTC,7,985.8,76,0,2,-1.2,-4.8,4710,149,16,8.9
2017,1,12,01:00,UTC,7,985.1,82,0.4,0,-1.6,-4.2,1770,146,15.5,9.4
2017,1,12,02:00,UTC,7,984.4,82,0.7,0,-1.6,-4.3,3810,144,14.6,8.1
2017,1,12,03:00,UTC,7,984,83,0,0,-1.8,-4.3,8480,150,17,9.3
2017,1,12,04:00,UTC,7,983.2,78,0,0,-1.4,-4.7,11000,148,14.2,8.9
2017,1,12,05:00,UTC,7,982.6,79,0,0,-1.6,-4.7,11580,147,15.3,9.2
2017,1,12,06:00,UTC,7,982.4,82,0.2,2,-1.6,-4.3,7300,148,13.7,8.7
2017,1,12,07:00,UTC,8,982.3,83,0,2,-1.4,-3.9,4660,148,12.2,8
2017,1,12,08:00,UTC,8,982.6,89,0.5,2,-1.4,-3,1080,149,13.7,8.9
2017,1,12,09:00,UTC,8,982.8,90,0.6,0,-1.4,-2.8,1310,153,13.1,7.5
2017,1,12,10:00,UTC,8,983.2,87,0.1,0,-1,-2.9,5300,152,9.9,6.3
