Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2010,1,2,01:00,UTC,,1016.1,82,,19,-19.7,-22,,30,3.7,2.5
2010,1,2,02:00,UTC,,1016.5,82,,19,-19.8,-22.2,,31,4.5,2.5
2010,1,2,03:00,UTC,,1016.8,81,,19,-19.9,-22.3,,31,4.3,2.7
2010,1,2,04:00,UTC,,1017.1,81,,19,-19.9,-22.3,,31,4.8,2.8
2010,1,2,05:00,UTC,,1017.3,80,,19,-20.1,-22.5,,36,4.8,2.7
2010,1,2,06:00,UTC,,1017.9,81,,20,-20.2,-22.6,,26,5.7,4
2010,1,2,07:00,UTC,,1018.3,81,,20,-20.3,-22.6,,22,4,2.8
2010,1,2,08:00,UTC,,1018.8,82,,19,-20.2,-22.5,,27,4,2.7
2010,1,2,09:00,UTC,,1018.9,82,,19,-19.8,-22,,12,2.6,1.6
2010,1,2,10:00,UTC,,1019.1,82,,19,-18.8,-21.1,,5,2.9,1.8
2010,1,2,11:00,UTC,,1019.2,82,,20,-18.3,-20.6,,7,4.3,3.1
2010,1,2,12:00,UTC,,1019.2,82,,19,-18,-20.3,,5,2.4,1.5
2010,1,2,13:00,UTC,,1019.3,83,,19,-18,-20.2,,354,2.8,1.9
2010,1,2,14:00,UTC,,1019.4,84,,19,-18.5,-20.6,,354,2.6,1.7
2010,1,2,15:00,UTC,,1019.6,84,,20,-18.9,-20.9,,353,2.6,1.3
2010,1,2,16:00,UTC,,1019.8,84,,19,-19,-21,,358,2.6,1.4
2010,1,2,17:00,UTC,,1019.6,85,,19,-19.9,-21.8,,337,2.2,1.2
2010,1,2,18:00,UTC,,1019.7,85,,19,-20.1,-22,,335,2.2,1.4
2010,1,2,19:00,UTC,,1019.7,84,,19,-20.5,-22.5,,339,2.7,1.4
2010,1,2,20:00,UTC,,1019.7,83,,19,-22.2,-24.3,,339,1.8,1.3
2010,1,2,21:00,UTC,,1019.7,82,,19,-22.9,-25,,325,2.1,1.4
2010,1,2,22:00,UTC,,1019.2,82,,19,-23.3,-25.5,,0,0.1,0
2010,1,2,23:00,UTC,,1018.8,81,,19,-23.9,-26.2,,311,1.7,1.2
2010,1,3,00:00,UTC,,1018.1,82,,19,-24,-26.3,,0,0.2,0
2010,1,3,01:00,UTC,,1017.6,83,,19,-22.6,-24.7,,0,0,0
2010,1,3,02:00,UTC,,1016.9,83,,19,-20.9,-23,,0,0.7,0
2010,1,3,03:00,UTC,,1016.2,84,,19,-20.5,-22.5,,178,1.1,0.7
2010,1,3,04:00,UTC,,1015.4,85,,19,-19.1,-21,,139,1.4,1
2010,1,3,05:00,UTC,,1014.4,87,,19,-16.9,-18.6,,163,2,1.3
2010,1,3,06:00,UTC,,1013.5,89,0.3,19,-14.6,-16,,158,2.3,1.6
2010,1,3,07:00,UTC,,1012.5,90,,18,-12.7,-13.9,,169,2.9,2
2010,1,3,08:00,UTC,,1011.7,92,,19,-11.4,-12.5,,171,3.3,2.2
2010,1,3,09:00,UTC,,1011.2,93,,19,-9.5,-10.4,,151,1.7,1.1
2010,1,3,10:00,UTC,,1010.2,92,,19,-9.5,-10.6,,162,1.6,0.9
2010,1,3,11:00,UTC,,1009,93,,19,-5.9,-6.9,,219,2.6,1.6
2010,1,3,12:00,UTC,,1008.3,91,,19,-5.6,-6.9,,236,2.1,1.2
2010,1,3,13:00,UTC,,1007.4,92,,19,-5.5,-6.6,,237,2.9,1.5
2010,1,3,14:00,UTC,,1006.7,94,,19,-5.5,-6.3,,241,1.9,1
2010,1,3,15:00,UTC,,1005.9,94,,19,-5.4,-6.2,,272,3.4,1.6
2010,1,3,16:00,UTC,,1005.1,95,0.2,19,-5,-5.8,,235,5.2,2.8
2010,1,3,17:00,UTC,,1004.6,94,,20,-4.8,-5.6,,236,3.7,2.1
2010,1,3,18:00,UTC,,1003.9,95,,20,-4.3,-5,,237,5.5,2.9
2010,1,3,19:00,UTC,,1003.4,96,,20,-3.8,-4.3,,243,4.7,1.9
2010,1,3,20:00,UTC,,1003.3,97,,19,-3,-3.4,,279,2.7,0.9
2010,1,3,21:00,UTC,,1003.4,97,,18,-5.2,-5.6,,264,2.7,1.5
2010,1,3,22:00,UTC,,1003.5,97,,18,-5,-5.4,,263,1.5,0.8
2010,1,3,23:00,UTC,,1003.3,97,,18,-6.4,-6.8,,256,2.8,1.6
2010,1,4,00:00,UTC,,1003.2,97,,18,-7.7,-8.1,,295,4,2.6
2010,1,4,01:00,UTC,,1002.8,96,,18,-6.9,-7.4,,252,3.1,1.8
2010,1,4,02:00,UTC,,1002.6,96,,17,-8,-8.5,,239,3.9,2
2010,1,4,03:00,UTC,,1002.3,96,,17,-8,-8.5,,234,4.7,2.5
2010,1,4,04:00,UTC,,1002,95,,,-4.4,-5.1,,226,4.9,3
2010,1,4,05:00,UTC,,1001.4,94,,18,-4.4,-5.3,,233,5,2.9
2010,1,4,06:00,UTC,,1001,95,,18,-4.3,-4.9,,225,5.4,3
2010,1,4,07:00,UTC,,1001,94,,19,-5,-5.7,,218,4,2.1
2010,1,4,08:00,UTC,,1000.6,96,,19,-5.1,-5.7,,233,4,2
2010,1,4,09:00,UTC,,1000.7,95,,18,-5.7,-6.4,,233,2.8,1.6
2010,1,4,10:00,UTC,,1000.1,93,,19,-4.3,-5.3,,234,7.4,3.6
2010,1,4,11:00,UTC,,999.5,92,,19,-4.1,-5.2,,236,3.2,2
2010,1,4,12:00,UTC,,999.2,93,,19,-4,-5,,211,2.3,1.2
2010,1,4,13:00,UTC,,999,94,,19,-5.5,-6.3,,185,1.8,0.9
2010,1,4,14:00,UTC,,999,95,,19,-8.6,-9.2,,212,1.6,1.1
2010,1,4,15:00,UTC,,999.1,94,,19,-10.1,-10.9,,0,1.1,0
2010,1,4,16:00,UTC,,998.7,94,,19,-12.1,-12.9,,185,1.4,0.9
2010,1,4,17:00,UTC,,998.7,94,,19,-11.2,-12,,0,1.1,0
2010,1,4,18:00,UTC,,998.2,95,,19,-10.4,-11.1,,51,1.3,0.7
2010,1,4,19:00,UTC,,998.1,93,,19,-9.6,-10.5,,188,1.6,1.1
2010,1,4,20:00,UTC,,998.3,94,,19,-9.7,-10.5,,0,0.8,0
2010,1,4,21:00,UTC,,998.3,93,,19,-9.3,-10.2,,208,2,1.4
2010,1,4,22:00,UTC,,998.7,95,,19,-6.4,-7,,327,4.9,3
2010,1,4,23:00,UTC,,999,93,,19,-6.5,-7.4,,312,2.9,1.9
2010,1,5,00:00,UTC,,999.3,94,,19,-6.9,-7.7,,253,3.2,1.9
2010,1,5,01:00,UTC,,999.6,95,,18,-6.7,-7.3,,269,2.9,1.4
2010,1,5,02:00,UTC,,1000.1,91,,18,-6.6,-7.8,,296,7,3.3
2010,1,5,03:00,UTC,,1000.4,90,,18,-7.4,-8.7,,297,3.1,1.6
2010,1,5,04:00,UTC,,1000.8,89,,18,-8.3,-9.8,,322,8.1,4
2010,1,5,05:00,UTC,,1001.6,86,,19,-10.4,-12.2,,308,6.3,3.5
2010,1,5,06:00,UTC,,1002.2,87,,19,-11.3,-13.1,,320,4.8,2.3
2010,1,5,07:00,UTC,,1003.1,87,,19,-12.2,-13.8,,299,3.6,2
2010,1,5,08:00,UTC,,1003.8,88,,18,-12.9,-14.4,,297,3.4,2.1
2010,1,5,09:00,UTC,,1004.5,86,,19,-12.4,-14.3,,314,4.9,2.4
2010,1,5,10:00,UTC,,1005,86,,19,-12.3,-14.2,,326,3.9,2
2010,1,5,11:00,UTC,,1005.6,85,,19,-12.4,-14.3,,308,3.9,1.8
2010,1,5,12:00,UTC,,1006.3,84,,19,-12.6,-14.8,,305,2.6,1.5
2010,1,5,13:00,UTC,,1007,86,,18,-13.3,-15.2,,0,1.3,0
2010,1,5,14:00,UTC,,1007.5,88,,18,-15.3,-16.9,,269,2.4,1.6
2010,1,5,15:00,UTC,,1008.2,89,,19,-16.4,-17.8,,241,1.3,0.6
2010,1,5,16:00,UTC,,1008.3,88,,19,-17.3,-18.9,,0,0.3,0
2010,1,5,17:00,UTC,,1008.8,87,,19,-17.8,-19.4,,0,0.9,0
2010,1,5,18:00,UTC,,1009.3,87,,19,-18.8,-20.5,,0,0.9,0
2010,1,5,19:00,UTC,,1009.6,86,,19,-19.3,-21,,0,0.8,0
2010,1,5,20:00,UTC,,1010,87,,19,-19.3,-20.8,,56,1.4,0.7
2010,1,5,21:00,UTC,,1010.1,87,,19,-18.6,-20.2,,29,1.3,0.8
2010,1,5,22:00,UTC,,1010.5,86,,19,-17.3,-19,,140,1.6,1.1
2010,1,5,23:00,UTC,,1010.8,87,,19,-15.7,-17.3,,130,1.6,0.9
2010,1,6,00:00,UTC,,1011,87,,19,-15,-16.6,,141,1.2,0.8
2010,1,6,01:00,UTC,,1011.2,88,,19,-16.6,-18.2,,132,1.6,0.9
2010,1,6,02:00,UTC,,1011.5,87,,19,-18.2,-19.9,,0,0.9,0
2010,1,6,03:00,UTC,,1011.7,87,,19,-19.1,-20.7,,138,1.5,0.9
2010,1,6,04:00,UTC,,1012,85,,19,-20.2,-22.1,,0,1.3,0
2010,1,6,05:00,UTC,,1012.3,85,,19,-20.3,-22.1,,24,1.2,0.6
2010,1,6,06:00,UTC,,1012.6,83,,19,-21.3,-23.4,,0,1,0
2010,1,6,07:00,UTC,,1013.6,84,,19,-21.2,-23.2,,135,1.3,0.7
2010,1,6,08:00,UTC,,1014.3,84,,19,-21.5,-23.5,,0,0.8,0
2010,1,6,09:00,UTC,,1014.4,83,,19,-21.4,-23.4,,32,1.1,0.8
2010,1,6,10:00,UTC,,1014.9,84,,19,-20.9,-22.9,,33,1.2,0.9
2010,1,6,11:00,UTC,,1015.3,84,,19,-20,-22,,0,0.6,0
2010,1,6,12:00,UTC,,1015.4,84,,19,-20.1,-22.2,,41,1.4,1.1
2010,1,6,13:00,UTC,,1015.4,85,,19,-19.2,-21.1,,40,1.2,0.9
2010,1,6,14:00,UTC,,1015.7,85,,19,-18.3,-20.2,,49,1.2,0.7
2010,1,6,15:00,UTC,,1016,84,,19,-19.3,-21.4,,33,1.4,1.1
2010,1,6,16:00,UTC,,1016.2,84,,19,-18.7,-20.7,,41,1.5,1.1
2010,1,6,17:00,UTC,,1016.1,87,,19,-16.3,-17.9,,35,1.6,1.1
2010,1,6,18:00,UTC,,1016.2,87,,19,-14.8,-16.4,,51,2,1.5
2010,1,6,19:00,UTC,,1016.3,87,,19,-13.3,-15,,59,3.5,2
2010,1,6,20:00,UTC,,1016.2,87,,19,-12.2,-14,,61,2.7,1.8
2010,1,6,21:00,UTC,,1016.1,86,,19,-11.6,-13.5,,63,4.8,2.6
2010,1,6,22:00,UTC,,1015.7,86,,19,-11.3,-13.1,,62,5.3,3.2
2010,1,6,23:00,UTC,,1015.5,87,,19,-12.2,-13.9,,37,3.4,2
2010,1,7,00:00,UTC,,1015.5,88,,19,-12.5,-14.1,,29,3.9,2.5
2010,1,7,01:00,UTC,,1015.4,88,,19,-11.9,-13.5,,45,3.8,2.4
2010,1,7,02:00,UTC,,1015.2,88,,19,-11.3,-12.9,,46,4.4,2.5
2010,1,7,03:00,UTC,,1014.6,88,,19,-12.1,-13.6,,30,4.6,3.2
2010,1,7,04:00,UTC,,1014.4,88,,19,-12.4,-14,,32,4.1,2.7
2010,1,7,05:00,UTC,,1014.2,87,,19,-12.3,-13.9,,27,5.1,3.9
2010,1,7,06:00,UTC,,1013.9,88,,19,-12.8,-14.4,,25,5.4,3.5
2010,1,7,07:00,UTC,,1013.6,88,,19,-12.8,-14.3,,30,5.4,3.2
2010,1,7,08:00,UTC,,1013.2,89,,19,-12.6,-14.1,,8,7.1,4.7
2010,1,7,09:00,UTC,,1013.1,87,,19,-12.1,-13.8,,24,6.7,4
2010,1,7,10:00,UTC,,1012.5,87,,19,-11.8,-13.5,,15,8.3,4.1
2010,1,7,11:00,UTC,,1011.7,86,,19,-11.6,-13.4,,19,6.5,4.6
2010,1,7,12:00,UTC,,1011.3,86,,19,-11.6,-13.4,,24,8.5,4.9
2010,1,7,13:00,UTC,,1011.1,85,,20,-11.8,-13.8,,23,7.6,4.3
2010,1,7,14:00,UTC,,1011,86,0.2,20,-11.8,-13.6,,19,8.2,4.3
2010,1,7,15:00,UTC,,1010.8,86,0.2,20,-11.9,-13.7,,20,7.6,4
2010,1,7,16:00,UTC,,1011.2,86,,20,-11.9,-13.8,,18,8.9,4.7
2010,1,7,17:00,UTC,,1011.4,85,0.2,20,-11.8,-13.8,,19,7.2,4.3
2010,1,7,18:00,UTC,,1011.5,86,,20,-11.9,-13.8,,18,6.1,3.8
2010,1,7,19:00,UTC,,1011.9,87,,20,-11.9,-13.7,,9,5.5,3.6
2010,1,7,20:00,UTC,,1012.6,87,,20,-12.3,-14.1,,8,5.5,3.6
2010,1,7,21:00,UTC,,1013.1,87,,20,-12.1,-13.8,,2,5,3.3
2010,1,7,22:00,UTC,,1013.5,86,,20,-11.9,-13.7,,3,6.1,3.8
2010,1,7,23:00,UTC,,1014,86,,20,-11.7,-13.6,,3,6.6,3.6
2010,1,8,00:00,UTC,,1014.8,86,,20,-11.9,-13.7,,355,5.3,3.2
2010,1,8,01:00,UTC,,1015.4,86,,20,-12.3,-14.1,,358,5.5,3.4
2010,1,8,02:00,UTC,,1016,85,,20,-13.1,-15.1,,1,5.3,2.8
2010,1,8,03:00,UTC,,1016.9,85,,20,-13.9,-15.9,,3,4.7,3
2010,1,8,04:00,UTC,,1017.7,85,,20,-14.3,-16.3,,357,5.9,3.5
2010,1,8,05:00,UTC,,1018.3,85,,20,-15,-16.9,,358,3.7,2.3
2010,1,8,06:00,UTC,,1019.3,85,,20,-15.6,-17.5,,359,4,2.5
2010,1,8,07:00,UTC,,1020.5,85,,20,-16.2,-18.1,,358,2.6,1.4
2010,1,8,08:00,UTC,,1021.6,85,,20,-16.7,-18.6,,339,2.8,1.8
2010,1,8,09:00,UTC,,1022.5,84,,20,-16.8,-18.9,,353,5.6,3
2010,1,8,10:00,UTC,,1023.3,83,,20,-16.6,-18.7,,3,3.9,2.1
2010,1,8,11:00,UTC,,1024.1,83,,20,-16.3,-18.5,,11,3,1.6
2010,1,8,12:00,UTC,,1024.9,84,,20,-16.2,-18.2,,333,3,1.7
2010,1,8,13:00,UTC,,1025.4,85,,20,-16.6,-18.6,,319,2.2,1.1
2010,1,8,14:00,UTC,,1026.5,86,,20,-17.4,-19.2,,327,2.5,1.3
2010,1,8,15:00,UTC,,1027.3,85,,20,-19,-20.9,,301,1.7,1.1
2010,1,8,16:00,UTC,,1027.4,86,,20,-17.5,-19.2,,0,1.1,0
2010,1,8,17:00,UTC,,1027.8,85,,20,-17,-18.9,,185,1.3,0.9
2010,1,8,18:00,UTC,,1027.9,86,,20,-18.2,-19.9,,228,1.3,0.8
2010,1,8,19:00,UTC,,1027.9,87,,20,-16,-17.7,,211,2,0.9
2010,1,8,20:00,UTC,,1028.4,87,,20,-15.8,-17.4,,217,1.4,0.8
2010,1,8,21:00,UTC,,1028.8,88,,20,-16.2,-17.8,,180,1.3,0.6
2010,1,8,22:00,UTC,,1029.5,88,,20,-16.5,-18.1,,124,1.4,0.6
2010,1,8,23:00,UTC,,1029.7,86,,20,-17.5,-19.2,,0,0.3,0
2010,1,9,00:00,UTC,,1030.2,86,,20,-18,-19.7,,0,0.8,0
2010,1,9,01:00,UTC,,1030.3,87,,20,-17.6,-19.2,,276,1.5,0.9
2010,1,9,02:00,UTC,,1030.8,86,,20,-17.7,-19.5,,306,2.8,1.4
2010,1,9,03:00,UTC,,1031.2,87,,20,-17.2,-18.8,,0,0.6,0
2010,1,9,04:00,UTC,,1031.9,89,,20,-16.6,-18,,360,1.3,0.8
2010,1,9,05:00,UTC,,1032.3,87,,20,-16.2,-17.9,,0,1.2,0
2010,1,9,06:00,UTC,,1032.8,88,,20,-15.4,-17,,0,1,0
2010,1,9,07:00,UTC,,1033.4,88,,20,-15.6,-17.1,,0,0.3,0
2010,1,9,08:00,UTC,,1034,87,,20,-16.2,-17.8,,0,0.4,0
2010,1,9,09:00,UTC,,1034.9,89,,20,-14.4,-15.8,,0,0,0
2010,1,9,10:00,UTC,,1035.2,89,,20,-12.7,-14.1,,36,1.1,0.7
2010,1,9,11:00,UTC,,1035.3,93,,20,-10.4,-11.3,,180,1.1,0.7
2010,1,9,12:00,UTC,,1035.4,95,,20,-9.5,-10.1,,21,1.2,0.6
2010,1,9,13:00,UTC,,1035.6,94,,20,-8.9,-9.7,,0,0.8,0
2010,1,9,14:00,UTC,,1035.8,93,,20,-9.8,-10.7,,0,1.6,0
2010,1,9,15:00,UTC,,1036.4,93,,20,-10,-10.9,,0,1.2,0
2010,1,9,16:00,UTC,,1036.3,92,,20,-10.9,-11.9,,31,0.8,0.6
2010,1,9,17:00,UTC,,1036.7,91,,20,-12.1,-13.3,,0,0.5,0
2010,1,9,18:00,UTC,,1036.8,91,,20,-12.7,-13.9,,0,1.1,0
2010,1,9,19:00,UTC,,1037,90,,20,-13,-14.2,,0,0.8,0
2010,1,9,20:00,UTC,,1037.5,91,,20,-12.9,-14.1,,0,1.3,0
2010,1,9,21:00,UTC,,1037.6,91,,20,-12.2,-13.3,,0,0.6,0
2010,1,9,22:00,UTC,,1037.7,91,,20,-11.8,-12.9,,0,0.2,0
2010,1,9,23:00,UTC,,1037.6,92,,20,-11.4,-12.4,,0,0.7,0
2010,1,10,00:00,UTC,,1037.6,93,,20,-10.4,-11.4,,0,0,0
2010,1,10,01:00,UTC,,1037.2,93,,20,-9.8,-10.7,,0,0.8,0
2010,1,10,02:00,UTC,,1037.3,93,,20,-9.7,-10.6,,0,1,0
2010,1,10,03:00,UTC,,1037.2,94,,20,-9.3,-10.1,,0,1.1,0
2010,1,10,04:00,UTC,,1037.1,94,,20,-9.1,-9.9,,0,0.9,0
2010,1,10,05:00,UTC,,1036.9,94,,20,-9,-9.8,,0,0.6,0
2010,1,10,06:00,UTC,,1036.9,94,1.1,20,-8.8,-9.6,,0,0.2,0
2010,1,10,07:00,UTC,,1037,94,,20,-8.5,-9.3,,0,0.4,0
2010,1,10,08:00,UTC,,1037.1,95,,20,-7.9,-8.6,,0,0.7,0
2010,1,10,09:00,UTC,,1037.4,95,0.2,20,-7.5,-8.2,,183,1.3,0.6
2010,1,10,10:00,UTC,,1037.4,95,,20,-7.3,-7.9,,0,1.1,0
2010,1,10,11:00,UTC,,1037.2,95,,20,-7.2,-7.9,,0,1,0
2010,1,10,12:00,UTC,,1036.8,95,,20,-7.3,-8,,0,0.9,0
2010,1,10,13:00,UTC,,1036.5,95,,20,-7.3,-7.9,,0,0.9,0
2010,1,10,14:00,UTC,,1036.3,95,,20,-7.1,-7.7,,167,1.1,0.7
2010,1,10,15:00,UTC,,1036.1,96,,20,-7,-7.6,,0,0.6,0
2010,1,10,16:00,UTC,,1035.9,96,,20,-6.8,-7.4,,0,0.1,0
2010,1,10,17:00,UTC,,1035.7,96,,20,-6.5,-7.1,,0,0.6,0
2010,1,10,18:00,UTC,,1035.3,96,,20,-6.4,-6.9,,0,0.5,0
2010,1,10,19:00,UTC,,1034.9,96,,20,-5.9,-6.4,,195,0.9,0.6
2010,1,10,20:00,UTC,,1034.5,97,,20,-5.2,-5.7,,229,1.6,0.7
2010,1,10,21:00,UTC,,1034.3,97,,20,-5.3,-5.8,,228,1.9,0.7
2010,1,10,22:00,UTC,,1034.4,97,,20,-5.3,-5.7,,241,2,1
2010,1,10,23:00,UTC,,1033.8,97,,20,-5.1,-5.6,,0,1.1,0
2010,1,11,00:00,UTC,,1033.3,97,,20,-5,-5.4,,252,1.4,0.7
2010,1,11,01:00,UTC,,1033,97,,20,-5,-5.4,,0,0.7,0
2010,1,11,02:00,UTC,,1032.6,97,,20,-4.9,-5.3,,0,0.6,0
2010,1,11,03:00,UTC,,1031.7,97,,20,-4.9,-5.3,,0,1.2,0
2010,1,11,04:00,UTC,,1031.6,97,,20,-4.7,-5,,219,1.5,0.8
2010,1,11,05:00,UTC,,1031.3,97,,20,-4.6,-4.9,,0,0.8,0
2010,1,11,06:00,UTC,,1031.1,97,,20,-4.3,-4.7,,0,0.7,0
2010,1,11,07:00,UTC,,1031,98,,20,-4.1,-4.4,,0,0.9,0
2010,1,11,08:00,UTC,,1031.1,98,,20,-3.8,-4.1,,0,0.3,0
2010,1,11,09:00,UTC,,1030.9,98,,20,-3.4,-3.7,,0,0.7,0
2010,1,11,10:00,UTC,,1030.8,98,,20,-3,-3.3,,0,0.9,0
2010,1,11,11:00,UTC,,1030.5,98,,20,-2.8,-3,,276,1.4,0.6
2010,1,11,12:00,UTC,,1030.1,98,0.2,20,-2.6,-2.8,,0,1.3,0
2010,1,11,13:00,UTC,,1029.3,99,,20,-2.2,-2.4,,0,0.3,0
2010,1,11,14:00,UTC,,1029.1,99,,20,-2,-2.2,,264,1.5,0.6
2010,1,11,15:00,UTC,,1029.3,99,,20,-2,-2.1,,0,1.2,0
2010,1,11,16:00,UTC,,1028.8,99,,20,-2,-2.1,,0,0.9,0
2010,1,11,17:00,UTC,,1028.7,99,,20,-2.1,-2.3,,0,1,0
2010,1,11,18:00,UTC,,1028.6,99,,20,-2.1,-2.2,,0,0.7,0
2010,1,11,19:00,UTC,,1028.4,99,,20,-2,-2.2,,265,1.5,0.8
2010,1,11,20:00,UTC,,1028.5,99,,20,-1.7,-1.8,,0,1.3,0
2010,1,11,21:00,UTC,,1028.3,99,,20,-1.4,-1.5,,276,1.6,0.9
2010,1,11,22:00,UTC,,1028,99,,21,-1.2,-1.4,,0,1.1,0
2010,1,11,23:00,UTC,,1027.6,99,,21,-1.1,-1.2,,286,1.2,0.7
2010,1,12,00:00,UTC,,1027.5,99,,21,-1.1,-1.2,,301,1.4,0.6
2010,1,12,01:00,UTC,,1027.3,99,,21,-1.1,-1.2,,0,1.3,0
2010,1,12,02:00,UTC,,1026.9,99,,21,-1.1,-1.2,,305,1.2,0.6
2010,1,12,03:00,UTC,,1026.9,100,,21,-0.9,-1,,0,1.1,0
2010,1,12,04:00,UTC,,1026.7,100,,21,-0.7,-0.8,,0,0.9,0
2010,1,12,05:00,UTC,,1026.3,100,,21,-0.8,-0.9,,0,0.9,0
2010,1,12,06:00,UTC,,1026.1,100,,21,-0.8,-0.8,,0,0.4,0
2010,1,12,07:00,UTC,,1025.6,100,,21,-0.9,-1,,269,1.3,0.7
2010,1,12,08:00,UTC,,1025.7,100,,21,-1.1,-1.1,,300,1.2,0.7
2010,1,12,09:00,UTC,,1025.9,100,,21,-1.1,-1.2,,0,0.7,0
2010,1,12,10:00,UTC,,1025.7,99,,21,-1.1,-1.1,,0,1.1,0
2010,1,12,11:00,UTC,,1025.4,99,,20,-1.1,-1.2,,293,1.3,0.7
2010,1,12,12:00,UTC,,1025,100,,21,-1,-1.1,,0,1.3,0
2010,1,12,13:00,UTC,,1024.6,99,,20,-1.1,-1.1,,293,1.3,0.6
2010,1,12,14:00,UTC,,1024.2,99,,21,-1.1,-1.1,,269,1.5,0.9
2010,1,12,15:00,UTC,,1024.1,100,,21,-0.9,-1,,0,0.4,0
2010,1,12,16:00,UTC,,1023.9,100,,21,-0.6,-0.7,,0,1,0
2010,1,12,17:00,UTC,,1023.8,100,,21,-0.6,-0.6,,329,1.1,0.7
2010,1,12,18:00,UTC,,1023.6,100,,21,-0.7,-0.7,,332,1.2,0.6
2010,1,12,19:00,UTC,,1023.3,100,,21,-0.7,-0.7,,0,1.1,0
2010,1,12,20:00,UTC,,1023.2,100,,21,-0.4,-0.5,,310,1.8,0.8
2010,1,12,21:00,UTC,,1023.2,100,,21,-0.3,-0.3,,318,1.3,0.7
2010,1,12,22:00,UTC,,1023.1,100,,21,-0.5,-0.5,,313,1.3,0.8
2010,1,12,23:00,UTC,,1023.1,100,,21,-0.8,-0.9,,0,0.5,0
2010,1,13,00:00,UTC,,1023.1,100,,21,-0.9,-0.9,,0,1.1,0
2010,1,13,01:00,UTC,,1023.1,100,,21,-1.1,-1.2,,343,1.4,0.9
2010,1,13,02:00,UTC,,1023.2,100,,21,-1,-1.1,,0,0.8,0
2010,1,13,03:00,UTC,,1022.9,100,,21,-1,-1.1,,3,1.1,0.6
2010,1,13,04:00,UTC,,1022.8,100,,21,-1,-1,,0,0.7,0
2010,1,13,05:00,UTC,,1022.9,100,,21,-1,-1.1,,0,0.3,0
2010,1,13,06:00,UTC,,1022.7,100,,21,-1,-1,,0,0.4,0
2010,1,13,07:00,UTC,,1022.8,100,,21,-1,-1.1,,0,0.5,0
2010,1,13,08:00,UTC,,1023,100,,21,-1.1,-1.2,,0,0.9,0
2010,1,13,09:00,UTC,,1023.4,100,,21,-1.1,-1.2,,0,0.7,0
2010,1,13,10:00,UTC,,1023.6,100,,20,-1.1,-1.2,,0,1,0
2010,1,13,11:00,UTC,,1023.3,100,,20,-1.3,-1.3,,0,0.9,0
