Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2018,1,1,22:00,UTC,8,987.5,99,0,0,2.1,2,6280,113,2.3,1.6
2018,1,1,23:00,UTC,8,987.3,99,0,0,2.4,2.2,6580,123,2,0.9
2018,1,2,00:00,UTC,8,987.1,99,4,0,3.4,3.3,2840,150,4.1,2.4
2018,1,2,01:00,UTC,8,987.3,98,1.6,0,4.1,3.8,8800,186,4.1,2.7
2018,1,2,02:00,UTC,8,987.4,98,0,0,3.5,3.3,10720,199,2.7,1.4
2018,1,2,03:00,UTC,8,987.7,97,0,0,3.6,3.2,50000,218,3.9,2.3
2018,1,2,04:00,UTC,8,988.4,96,0,0,3.4,2.9,39100,200,4,2.2
2018,1,2,05:00,UTC,8,989.7,95,0,0,2.9,2.1,50000,274,9.5,6
2018,1,2,06:00,UTC,8,991.3,96,0,0,2.2,1.6,16590,268,7.7,4.4
2018,1,2,07:00,UTC,8,992.9,95,0,0,2.2,1.5,50000,255,5.8,3.4
2018,1,2,08:00,UTC,8,994.4,93,0,0,2.5,1.4,50000,254,7.2,3.3
2018,1,2,09:00,UTC,8,995.7,93,0,0,2.3,1.2,27450,249,7.8,4.6
2018,1,2,10:00,UTC,8,996.5,95,0,0,2.2,1.5,33960,231,5,2.6
2018,1,2,11:00,UTC,8,996.8,96,0,0,2.5,2,45340,203,5,2.4
2018,1,2,12:00,UTC,8,997.5,97,0.4,0,2.6,2.2,24400,168,3.4,2.3
2018,1,2,13:00,UTC,7,997.6,98,0,0,2.9,2.6,45890,159,3.2,1.8
2018,1,2,14:00,UTC,8,997.5,97,0,0,3.3,2.9,29780,144,3.7,2.6
2018,1,2,15:00,UTC,8,997.8,97,0.2,0,3.6,3.2,48280,197,6.3,3.1
2018,1,2,16:00,UTC,8,998.3,97,0.4,0,3.8,3.4,14760,190,3.5,2
2018,1,2,17:00,UTC,8,998.5,93,0,0,3.9,2.9,15620,192,7.3,3.8
2018,1,2,18:00,UTC,8,998.5,95,0,0,3.5,2.8,42550,163,4.7,2.6
2018,1,2,19:00,UTC,8,998.7,94,0,0,3.3,2.4,38860,185,5.1,3
2018,1,2,20:00,UTC,7,999.1,91,0,0,3.5,2.2,39770,190,5.3,3
2018,1,2,21:00,UTC,8,999.1,92,0,0,4,2.8,14500,219,7.3,4.1
2018,1,2,22:00,UTC,7,999.5,92,0,0,3.5,2.3,50000,211,5.6,2.9
2018,1,2,23:00,UTC,8,999.6,91,0,0,3.4,2,41450,209,4.6,2.6
2018,1,3,00:00,UTC,8,999.7,93,0,0,3.2,2.2,42560,171,3.6,1.9
2018,1,3,01:00,UTC,8,999.7,87,0,0,4,2.1,50000,206,7.7,3.5
2018,1,3,02:00,UTC,7,999.5,89,0,0,3.5,1.8,48800,185,3.5,2.3
2018,1,3,03:00,UTC,8,999.5,92,1.3,0,3,1.8,27440,226,5.8,3.1
2018,1,3,04:00,UTC,8,999.4,93,0,0,2.5,1.5,50000,235,3.7,2
2018,1,3,05:00,UTC,8,999.4,93,0,0,2.4,1.4,29370,206,3.6,1.8
2018,1,3,06:00,UTC,8,999.4,97,0,0,1.9,1.5,18160,202,1.5,0.8
2018,1,3,07:00,UTC,8,999.4,92,0,0,2.4,1.2,48100,132,2.5,1.4
2018,1,3,08:00,UTC,8,999.5,95,0,0,2.2,1.4,47280,147,2,1.1
2018,1,3,09:00,UTC,7,999.5,96,0,0,2.2,1.6,32960,90,2,0.9
2018,1,3,10:00,UTC,6,999.1,96,0,0,2.2,1.6,32050,133,3.4,1.8
2018,1,3,11:00,UTC,3,998.9,94,0,0,2.8,1.9,40340,127,4.4,2.7
2018,1,3,12:00,UTC,8,998.6,95,0,0,2.8,2,34530,122,3.9,2.2
2018,1,3,13:00,UTC,7,998.5,94,0,0,2.3,1.4,48430,116,3.8,2.6
2018,1,3,14:00,UTC,8,998.4,96,0,0,2.6,2,15690,120,5.6,2.8
2018,1,3,15:00,UTC,8,998.6,93,0,0,2.7,1.8,15890,121,5.2,2.8
2018,1,3,16:00,UTC,7,998.7,93,0,0,2.6,1.7,15130,101,4.6,2.4
2018,1,3,17:00,UTC,8,998.5,95,0.3,0,2.6,1.9,6730,104,6.9,3.9
2018,1,3,18:00,UTC,8,998.4,96,0.8,0,2.4,1.8,4980,116,6.7,3.7
2018,1,3,19:00,UTC,8,998.4,96,0,0,2.3,1.8,16510,103,6.1,3.7
2018,1,3,20:00,UTC,8,998.2,96,0,0,2.3,1.7,11430,109,7.1,4.2
2018,1,3,21:00,UTC,8,998.2,97,0,0,2.2,1.8,5680,100,7.9,3.6
2018,1,3,22:00,UTC,8,997.9,97,0,0,2.1,1.7,6100,107,5.8,3.4
2018,1,3,23:00,UTC,8,997.8,96,0,0,2,1.5,12810,101,4.5,2.7
2018,1,4,00:00,UTC,8,997.5,96,0,0,2,1.4,8940,95,6.9,4.6
2018,1,4,01:00,UTC,8,997.6,94,0,0,2,1.1,17760,95,7.2,4.6
2018,1,4,02:00,UTC,8,997.7,93,0,0,1.7,0.6,37420,85,6.2,3.8
2018,1,4,03:00,UTC,8,997.6,94,0,0,1.4,0.6,8720,82,5.1,3.3
2018,1,4,04:00,UTC,8,997.4,94,0,0,1.5,0.7,27020,79,5.5,3.7
2018,1,4,05:00,UTC,8,997.2,97,0,0,1.5,1.1,9450,77,7.3,4
2018,1,4,06:00,UTC,8,997,91,0,0,2.1,0.9,50000,87,7.7,4.1
2018,1,4,07:00,UTC,8,997.2,93,0,0,1.8,0.8,50000,95,8.2,4.7
2018,1,4,08:00,UTC,8,997.4,95,0,0,1.7,0.9,19430,91,8.1,5.8
2018,1,4,09:00,UTC,8,997.2,97,0,0,1.7,1.2,12470,89,7.8,4.3
2018,1,4,10:00,UTC,8,997.1,95,0,0,1.9,1.1,45930,92,6.6,4.1
2018,1,4,11:00,UTC,8,996.4,94,0,0,2,1.1,27920,85,6,3.8
2018,1,4,12:00,UTC,8,996,91,0,0,2.1,0.7,50000,90,6.5,3.8
2018,1,4,13:00,UTC,8,995.7,93,0,0,1.8,0.9,45630,79,6.9,3.8
2018,1,4,14:00,UTC,8,995.6,92,0,0,1.8,0.7,50000,76,6.6,4
2018,1,4,15:00,UTC,8,995.1,91,0,0,1.9,0.7,50000,77,7.5,4.8
2018,1,4,16:00,UTC,8,994.6,92,0,0,2,0.8,43400,82,7.7,4.6
2018,1,4,17:00,UTC,8,994.3,92,0,0,2.1,1,20550,92,8.1,4.5
2018,1,4,18:00,UTC,8,993.7,93,0,0,2.2,1.2,16950,89,9.5,4.9
2018,1,4,19:00,UTC,8,993.2,94,0,0,2.1,1.2,32550,86,6.6,4.2
2018,1,4,20:00,UTC,8,992.7,94,0,0,2.3,1.4,22580,89,8.5,5.3
2018,1,4,21:00,UTC,8,992.2,95,0.2,0,2.2,1.5,25390,85,7.5,5
2018,1,4,22:00,UTC,8,991.5,95,0.5,0,2,1.3,13920,85,7.4,4.2
2018,1,4,23:00,UTC,8,991.1,96,1.3,0,1.1,0.6,7190,78,6.8,4.2
2018,1,5,00:00,UTC,8,990.4,97,0,0,1.2,0.7,13870,80,5.6,3.7
2018,1,5,01:00,UTC,8,990,96,1.1,0,1.5,0.9,8200,88,6.3,4.1
2018,1,5,02:00,UTC,8,989.5,96,0.2,0,1.3,0.8,13540,89,6.7,4
2018,1,5,03:00,UTC,8,989.2,97,0,0,2.2,1.9,10490,99,5.3,3.3
2018,1,5,04:00,UTC,8,988.8,98,1.1,0,2.8,2.4,12210,126,5.3,3.3
2018,1,5,05:00,UTC,8,988.8,97,0,0,3.3,2.9,50000,133,6,4.2
2018,1,5,06:00,UTC,8,989.1,97,1,0,3.5,3.2,5220,150,5.1,3
2018,1,5,07:00,UTC,8,989.6,96,0,0,3.7,3.2,8090,161,7.3,3.6
2018,1,5,08:00,UTC,8,990.1,96,0,0,3.8,3.2,12430,159,6.2,4
2018,1,5,09:00,UTC,8,990.6,95,0.4,0,3.5,2.8,9810,153,6.3,4
2018,1,5,10:00,UTC,8,990.6,94,0.2,0,3.8,3,25110,153,8.6,4.7
2018,1,5,11:00,UTC,8,991,94,0.2,0,3.2,2.4,7890,164,7.9,4.3
2018,1,5,12:00,UTC,8,991.1,95,0.3,0,3.4,2.6,22450,156,5.5,3.2
2018,1,5,13:00,UTC,8,991.1,96,0,0,3.1,2.6,26090,133,4.2,2.3
2018,1,5,14:00,UTC,8,991,97,0,0,3.2,2.7,23700,129,5.3,3.3
2018,1,5,15:00,UTC,8,991,96,0.2,0,2.5,2,18550,124,3.8,2.1
2018,1,5,16:00,UTC,8,990.6,97,1.3,0,2.2,1.7,7840,116,4.4,2.5
2018,1,5,17:00,UTC,8,990.4,97,1.9,0,1.7,1.3,3470,61,2.6,1.7
2018,1,5,18:00,UTC,8,990.2,98,0.5,0,2,1.7,7280,145,1.7,1
2018,1,5,19:00,UTC,8,990.2,98,2.1,0,3.3,3.1,3670,156,2.2,1.5
2018,1,5,20:00,UTC,8,990.2,98,1.1,0,3.5,3.2,4520,151,4.6,2.4
2018,1,5,21:00,UTC,8,990.3,96,0.6,0,3.3,2.8,15040,148,4,1.9
2018,1,5,22:00,UTC,8,990.4,97,0,0,3,2.5,26230,148,3.2,2
2018,1,5,23:00,UTC,8,990.4,97,0,0,3,2.6,19810,148,2.3,1.6
2018,1,6,00:00,UTC,8,990.5,98,0.2,0,2.5,2.1,11970,280,4.8,2.9
2018,1,6,01:00,UTC,8,990.7,97,0,0,1.9,1.4,10130,305,4.1,2.2
2018,1,6,02:00,UTC,8,991,97,0,0,1.9,1.6,17350,273,3.1,1.9
2018,1,6,03:00,UTC,8,991.2,97,0,0,1.9,1.5,2820,243,2.5,1.3
2018,1,6,04:00,UTC,8,991.6,97,0,0,1.9,1.5,17820,271,4,2.3
2018,1,6,05:00,UTC,8,992.1,96,0,0,1.8,1.1,23880,235,3.9,2.3
2018,1,6,06:00,UTC,8,992.4,97,0,0,1.8,1.3,50000,241,3.6,2.2
2018,1,6,07:00,UTC,8,993.2,95,0,0,1.6,0.9,31680,291,8.2,4.6
2018,1,6,08:00,UTC,8,994.3,96,0.7,0,0.7,0.1,2510,285,6.6,3.8
2018,1,6,09:00,UTC,8,995.2,95,0,0,0.8,0.1,50000,277,6.6,3.6
2018,1,6,10:00,UTC,8,995.9,94,0,0,0.6,-0.2,36320,286,5.8,3.6
2018,1,6,11:00,UTC,8,996.5,94,0,0,0.3,-0.5,2830,272,6.5,3.5
2018,1,6,12:00,UTC,8,997.1,95,0,0,0,-0.7,1660,288,4.9,3
2018,1,6,13:00,UTC,8,998,92,0,0,0,-1.1,41940,287,6.1,3.4
2018,1,6,14:00,UTC,7,998.8,92,0,0,-0.3,-1.3,14520,272,6.8,3.9
2018,1,6,15:00,UTC,8,999.4,91,0,0,-0.4,-1.6,27590,276,6.5,3.7
2018,1,6,16:00,UTC,8,1000.3,94,0.3,0,-0.7,-1.6,3380,278,6.6,2.9
2018,1,6,17:00,UTC,7,1001,93,0,0,-1.2,-2.2,6670,291,6.6,3.3
2018,1,6,18:00,UTC,7,1002,90,0,0,-1.4,-2.8,10170,301,6.7,3.6
2018,1,6,19:00,UTC,8,1003.1,93,0,0,-1.6,-2.6,1990,310,5.4,3.1
2018,1,6,20:00,UTC,8,1004.3,86,0,0,-1.6,-3.6,49210,323,7.3,3.9
2018,1,6,21:00,UTC,7,1005.9,83,0,0,-1.6,-4.1,50000,331,7.9,4.5
2018,1,6,22:00,UTC,7,1007.4,85,0,0,-2.1,-4.3,50000,323,6.3,3.5
2018,1,6,23:00,UTC,0,1008.6,84,0,0,-2.4,-4.7,50000,316,5.7,3.2
2018,1,7,00:00,UTC,0,1009.7,82,0,0,-2.8,-5.4,50000,302,4.1,2.6
2018,1,7,01:00,UTC,2,1010.8,80,0,0,-2.7,-5.7,50000,304,6,2.8
2018,1,7,02:00,UTC,0,1011.7,78,0,0,-2.3,-5.6,50000,293,5.6,3.3
2018,1,7,03:00,UTC,0,1012.6,77,0,0,-2.6,-6,50000,286,4.7,2.7
2018,1,7,04:00,UTC,0,1013.4,73,0,0,-2.4,-6.5,50000,278,7.1,3.4
2018,1,7,05:00,UTC,0,1014,75,0,0,-1.9,-5.7,50000,288,7.2,3.5
2018,1,7,06:00,UTC,1,1014.7,74,0,0,-1.6,-5.5,50000,276,5.7,3.9
2018,1,7,07:00,UTC,5,1015.3,79,0,0,-1.6,-4.8,50000,257,4.6,2.6
2018,1,7,08:00,UTC,2,1016.1,74,0,0,-1,-5,50000,266,6.9,4
2018,1,7,09:00,UTC,5,1016.8,70,0,0,-0.2,-5,50000,277,10,5.3
2018,1,7,10:00,UTC,6,1016.7,73,0,0,-0.5,-4.8,50000,256,6.8,3.8
2018,1,7,11:00,UTC,5,1016.3,73,0,0,-0.2,-4.4,50000,264,9.4,5.4
2018,1,7,12:00,UTC,3,1015.7,76,0,0,-0.1,-3.9,50000,249,6.9,3.5
2018,1,7,13:00,UTC,7,1014.5,68,0,0,-0.3,-5.6,50000,237,9.3,5.3
2018,1,7,14:00,UTC,8,1012.8,58,0,0,0,-7.2,50000,231,10.2,5.3
2018,1,7,15:00,UTC,8,1012.7,60,0,0,-0.1,-7,50000,243,11.9,6.3
2018,1,7,16:00,UTC,8,1012,65,0,0,-0.1,-5.9,15940,262,18.3,7.8
2018,1,7,17:00,UTC,7,1011.4,67,0,0,0.1,-5.4,50000,268,13.9,7.3
2018,1,7,18:00,UTC,2,1011.1,71,0,0,-0.1,-4.8,50000,259,11.4,6.7
2018,1,7,19:00,UTC,0,1010.9,70,0,0,0.5,-4.3,50000,262,12.3,6.7
2018,1,7,20:00,UTC,1,1011.6,68,0,0,0.9,-4.4,50000,271,13.9,7.7
2018,1,7,21:00,UTC,7,1012.2,61,0,0,1.5,-5.2,50000,286,13.1,6.4
2018,1,7,22:00,UTC,8,1012.6,59,0,0,1.3,-5.8,50000,290,11.2,5.9
2018,1,7,23:00,UTC,8,1013.1,59,0,0,1.2,-6,37810,292,15.3,7.2
2018,1,8,00:00,UTC,8,1013.8,63,0,0,1,-5.3,33370,302,15.9,7
2018,1,8,01:00,UTC,8,1015.1,65,0,0,1,-4.9,11920,301,13.6,7.2
2018,1,8,02:00,UTC,8,1016.4,62,0,0,1,-5.5,50000,308,14.4,7.5
2018,1,8,03:00,UTC,8,1018,61,0,0,0.8,-5.9,50000,304,12.4,6.2
2018,1,8,04:00,UTC,3,1019.1,59,0,0,0.3,-6.8,50000,310,10.2,5.5
2018,1,8,05:00,UTC,7,1020.4,57,0,0,0.4,-7.2,50000,309,10.9,6
2018,1,8,06:00,UTC,4,1021.5,61,0,0,0,-6.7,50000,312,7.8,4.3
2018,1,8,07:00,UTC,1,1022.9,61,0,0,-0.2,-6.8,50000,309,6.6,3.8
2018,1,8,08:00,UTC,0,1024.1,63,0,0,-0.3,-6.5,50000,301,7.1,3.6
2018,1,8,09:00,UTC,5,1025.2,63,0,0,-0.2,-6.5,50000,289,6.2,2.8
2018,1,8,10:00,UTC,4,1025.8,65,0,0,0.3,-5.6,50000,282,5.2,2.9
2018,1,8,11:00,UTC,2,1026.2,67,0,0,0.6,-4.9,50000,291,5.3,2.8
2018,1,8,12:00,UTC,1,1026.2,66,0,0,1.2,-4.4,50000,291,5.2,2.8
2018,1,8,13:00,UTC,3,1025.8,67,0,0,0.8,-4.7,50000,285,4.2,2.3
2018,1,8,14:00,UTC,7,1026,75,0,0,-0.6,-4.4,50000,252,2.7,1.9
2018,1,8,15:00,UTC,8,1026.4,73,0,0,0.5,-3.7,50000,249,2.4,1.2
2018,1,8,16:00,UTC,8,1026.2,76,0,0,0.5,-3.2,50000,235,2.6,1.1
2018,1,8,17:00,UTC,7,1026.3,89,0,0,-1.2,-2.8,50000,254,3.8,2
2018,1,8,18:00,UTC,7,1026.3,86,0,0,0.2,-1.9,50000,266,3.2,2
2018,1,8,19:00,UTC,7,1026.6,86,0,0,0.8,-1.3,50000,258,4.2,2.6
2018,1,8,20:00,UTC,8,1026.8,87,0,0,1,-0.9,50000,268,4.1,2.9
2018,1,8,21:00,UTC,7,1026.7,89,0,0,0.7,-1,50000,259,3,1.8
2018,1,8,22:00,UTC,6,1027.1,91,0,0,0.8,-0.5,50000,260,4.8,2.7
2018,1,8,23:00,UTC,1,1027.3,88,0,0,1.6,-0.2,50000,291,5.8,3
2018,1,9,00:00,UTC,0,1027.5,85,0,0,2,-0.2,50000,304,5.8,3.1
2018,1,9,01:00,UTC,0,1027.5,86,0,0,1.6,-0.5,50000,301,5.2,2.4
2018,1,9,02:00,UTC,1,1027.7,86,0,0,1.3,-0.7,50000,301,4.5,2.6
2018,1,9,03:00,UTC,0,1027.4,90,0,0,-0.1,-1.5,50000,261,3,1.7
2018,1,9,04:00,UTC,0,1027.4,95,0,0,-1.2,-1.9,45800,260,3.4,2.3
2018,1,9,05:00,UTC,0,1027.3,96,0,0,-1.1,-1.7,44140,260,4.6,3.2
2018,1,9,06:00,UTC,0,1027.4,93,0,0,-0.4,-1.5,50000,278,4.2,2.7
2018,1,9,07:00,UTC,0,1027.4,94,0,0,0,-0.9,50000,278,5.1,3
2018,1,9,08:00,UTC,6,1027.1,96,0,0,-1,-1.5,48230,265,3.6,2.4
2018,1,9,09:00,UTC,7,1027.5,94,0,0,0.1,-0.8,46340,279,6.2,3.5
2018,1,9,10:00,UTC,7,1027.6,92,0,0,0.1,-1,50000,277,6.2,3.2
2018,1,9,11:00,UTC,8,1027.3,92,0,0,0.1,-1.1,50000,265,6.9,4.2
2018,1,9,12:00,UTC,7,1026.8,92,0,0,0.1,-1,50000,272,4.6,2.8
2018,1,9,13:00,UTC,7,1027.2,93,0,0,0.3,-0.7,50000,261,4.9,2.6
2018,1,9,14:00,UTC,7,1027.4,92,0,0,0.5,-0.7,50000,330,3.8,2.3
2018,1,9,15:00,UTC,7,1027.4,94,0,0,-0.2,-1,48320,281,3.2,1.6
2018,1,9,16:00,UTC,8,1027.4,95,0,0,0,-0.7,35570,269,4.8,2.5
2018,1,9,17:00,UTC,8,1027.3,96,0,0,-0.3,-0.9,21750,242,3.5,1.9
2018,1,9,18:00,UTC,8,1027.2,98,0,0,-0.5,-0.8,1480,237,3.2,1.2
2018,1,9,19:00,UTC,8,1027.2,98,0,0,-0.2,-0.4,870,230,3.7,2.2
2018,1,9,20:00,UTC,8,1027.4,99,0,0,-0.4,-0.6,2330,325,1.6,0.8
2018,1,9,21:00,UTC,8,1027.4,99,0,0,-0.5,-0.7,7490,222,2.3,1.3
2018,1,9,22:00,UTC,8,1027.2,99,0,0,-0.5,-0.7,1430,252,2.2,1.4
2018,1,9,23:00,UTC,8,1027.1,98,0,0,-0.7,-0.9,1370,185,2.2,1.4
2018,1,10,00:00,UTC,8,1026.7,99,0,0,-1.3,-1.5,2970,220,3.7,2.4
2018,1,10,01:00,UTC,8,1026.5,99,0,0,-1.9,-2,1220,237,3.3,1.8
2018,1,10,02:00,UTC,9,1026.4,99,0,0,-2.2,-2.4,690,186,2.6,1.4
2018,1,10,03:00,UTC,9,1026.6,99,0,0,-2.4,-2.6,540,179,3,1.4
2018,1,10,04:00,UTC,9,1026.3,98,0,0,-2.8,-3,640,122,2.3,1.2
2018,1,10,05:00,UTC,8,1026.2,98,0,0,-3,-3.2,1320,192,3.6,1.7
2018,1,10,06:00,UTC,8,1026.3,98,0,0,-3.3,-3.6,890,234,2.4,1
2018,1,10,07:00,UTC,7,1026.1,97,0,0,-3.7,-4.1,1300,88,2.5,1.5
2018,1,10,08:00,UTC,8,1026.5,97,0,0,-3.7,-4.2,470,21,1.4,0.9
2018,1,10,09:00,UTC,8,1026.6,97,0.6,0,-4,-4.5,910,76,1.6,0.9
2018,1,10,10:00,UTC,8,1026.7,96,0,0,-4.2,-4.7,590,200,1.3,0.7
2018,1,10,11:00,UTC,8,1026.3,95,0,0,-4.5,-5.2,3080,43,1.1,0.6
2018,1,10,12:00,UTC,8,1026.2,96,0,0,-4.5,-5.1,2430,137,0.9,0.5
2018,1,10,13:00,UTC,8,1026,96,0,0,-4.5,-5.1,4400,190,1.1,0.6
2018,1,10,14:00,UTC,8,1026.3,96,0,0,-4.6,-5.1,3080,189,1.1,0.7
2018,1,10,15:00,UTC,8,1026.1,96,0,0,-4.6,-5.2,5270,252,1.5,0.7
2018,1,10,16:00,UTC,8,1026.1,96,0,0,-4.9,-5.4,3650,9,1.1,0.5
2018,1,10,17:00,UTC,8,1025.8,96,0,0,-5.2,-5.8,1950,51,1.9,1.1
2018,1,10,18:00,UTC,8,1026,95,0,2,-5.7,-6.4,6460,0,0.8,0
2018,1,10,19:00,UTC,8,1026.2,95,0,0,-5.7,-6.3,3580,257,1.1,0.5
2018,1,10,20:00,UTC,8,1026,95,0,0,-6.1,-6.8,3760,19,1.5,0.9
2018,1,10,21:00,UTC,7,1026.1,95,0,0,-6.7,-7.4,3250,2,1.5,0.9
2018,1,10,22:00,UTC,8,1026.4,94,0,0,-6.7,-7.5,7200,24,1.6,1.1
2018,1,10,23:00,UTC,2,1026.6,93,0,2,-7.6,-8.6,9560,26,1.1,0.8
2018,1,11,00:00,UTC,4,1026.7,93,0,2,-8,-9,16080,345,1,0.7
2018,1,11,01:00,UTC,2,1027.1,92,0,2,-8.3,-9.3,14880,314,0.9,0.7
2018,1,11,02:00,UTC,0,1026.9,92,0,2,-8.5,-9.6,31680,20,1.2,0.9
2018,1,11,03:00,UTC,6,1026.9,92,0,2,-8.7,-9.7,3220,17,1.6,1.2
2018,1,11,04:00,UTC,0,1026.9,92,0,2,-8.8,-10,40190,21,1.4,1.2
2018,1,11,05:00,UTC,0,1027,91,0,2,-9.1,-10.2,9880,19,1.7,1.3
2018,1,11,06:00,UTC,0,1027.3,92,0,2,-9.1,-10.3,7990,19,1.3,1.1
2018,1,11,07:00,UTC,8,1027.6,92,0,2,-9.1,-10.1,2910,43,1.2,0.9
2018,1,11,08:00,UTC,8,1028.3,93,0,2,-8.1,-9,8550,46,1.5,1.1
2018,1,11,09:00,UTC,8,1029.1,93,0,2,-7,-7.9,9900,70,1.9,1.1
2018,1,11,10:00,UTC,8,1029.5,94,0,2,-6.3,-7.2,12660,73,1.7,1.1
2018,1,11,11:00,UTC,8,1029.7,94,0,2,-5.8,-6.7,13220,99,2.3,1.5
2018,1,11,12:00,UTC,8,1030.6,95,0,2,-5.8,-6.6,8850,98,2.2,1.6
2018,1,11,13:00,UTC,8,1030.9,95,0,2,-5.4,-6.1,5860,97,2.6,1.8
2018,1,11,14:00,UTC,8,1031.5,95,0,2,-5,-5.7,5790,85,2.1,1.1
2018,1,11,15:00,UTC,8,1032.2,95,0,2,-4.5,-5.1,4930,81,2.5,1.6
2018,1,11,16:00,UTC,8,1032.6,96,0,2,-3.9,-4.4,4050,74,2.4,1.5
2018,1,11,17:00,UTC,8,1033,96,0,2,-3.4,-4,19020,98,3.3,2.3
2018,1,11,18:00,UTC,8,1033.4,96,0,2,-3.5,-4,25520,80,2.4,1.4
2018,1,11,19:00,UTC,8,1034,96,0,2,-3.3,-3.8,21330,107,1.8,1
2018,1,11,20:00,UTC,8,1034.4,95,0,2,-3,-3.6,38240,93,2.8,1.8
2018,1,11,21:00,UTC,8,1035.1,95,0,2,-2.9,-3.6,42070,88,2.2,1.4
2018,1,11,22:00,UTC,8,1035.7,94,0,2,-2.6,-3.4,41210,98,4.6,3
2018,1,11,23:00,UTC,8,1036.2,93,0,2,-2.5,-3.5,50000,86,2.9,1.8
2018,1,12,00:00,UTC,8,1036.6,92,0,2,-2.5,-3.6,50000,73,2.9,1.8
2018,1,12,01:00,UTC,8,1036.8,93,0,2,-2.7,-3.7,41180,83,2.7,1.7
2018,1,12,02:00,UTC,8,1037.2,93,0,2,-2.7,-3.7,48660,87,2.5,1.6
2018,1,12,03:00,UTC,8,1037.6,92,0,2,-2.5,-3.6,50000,121,2.3,1.1
2018,1,12,04:00,UTC,8,1038.2,92,0,2,-2.6,-3.7,49930,108,1.4,0.8
2018,1,12,05:00,UTC,6,1038.5,94,0,2,-3.5,-4.3,50000,81,2.4,2
2018,1,12,06:00,UTC,0,1038.8,95,0,2,-4.6,-5.3,44640,84,2,1.6
2018,1,12,07:00,UTC,3,1039.5,95,0,2,-5.8,-6.5,35440,120,1.5,0.7
2018,1,12,08:00,UTC,7,1040.2,95,0,2,-4.9,-5.6,25610,134,1.6,0.6
2018,1,12,09:00,UTC,7,1040.8,93,0,2,-3.9,-4.9,35050,77,1.9,1.1
2018,1,12,10:00,UTC,8,1041.1,91,0,2,-3.1,-4.4,34900,33,1.7,1.1
2018,1,12,11:00,UTC,8,1041.1,90,0,2,-2.5,-3.9,30230,118,2.7,1.6
2018,1,12,12:00,UTC,7,1041.3,89,0,2,-2.6,-4.2,43950,128,3.3,1.8
2018,1,12,13:00,UTC,1,1041.3,89,0,2,-2.9,-4.5,47710,139,3.8,2.7
2018,1,12,14:00,UTC,0,1041.6,92,0,2,-3.8,-4.9,50000,129,3.2,1.9
