Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2012,1,10,02:00,UTC,4,1016.4,93,,4,-12.4,-13.4,12430,31,1.4,0.8
2012,1,10,03:00,UTC,7,1016.6,93,,4,-11.8,-12.7,11780,96,1.1,0.6
2012,1,10,04:00,UTC,7,1016.6,93,,4,-10.9,-11.7,4490,0,1.2,0
2012,1,10,05:00,UTC,7,1016.1,94,,4,-9.7,-10.6,11300,95,2.5,1.6
2012,1,10,06:00,UTC,7,1016.1,94,0.2,4,-9.1,-9.9,3740,107,1.3,0.8
2012,1,10,07:00,UTC,7,1016.1,95,,5,-8.2,-8.9,4150,122,2.3,1.4
2012,1,10,08:00,UTC,,1015.8,95,,5,-7.3,-8,11370,121,3,1.9
2012,1,10,09:00,UTC,8,1016,95,,5,-6.3,-6.9,10450,113,2.7,1.8
2012,1,10,10:00,UTC,,1015.3,96,,5,-5.5,-6.1,5590,119,2.7,1.4
2012,1,10,11:00,UTC,8,1014.8,96,,5,-4.7,-5.3,20290,131,3.9,2.2
2012,1,10,12:00,UTC,7,1014.6,96,,5,-4.3,-4.8,17500,124,2.2,1.6
2012,1,10,13:00,UTC,7,1015,95,,5,-4,-4.6,18330,183,1,0.7
2012,1,10,14:00,UTC,,1015.1,97,,5,-3.6,-4,16750,189,1.1,0.8
2012,1,10,15:00,UTC,,1015.3,97,,5,-3.4,-3.7,14620,191,1.3,1
2012,1,10,16:00,UTC,7,1015.2,98,,5,-2.9,-3.1,14410,218,1.7,1.1
2012,1,10,17:00,UTC,7,1014.7,99,,5,-2,-2.2,15880,156,1.8,1.1
2012,1,10,18:00,UTC,,1014.8,98,,5,-1.3,-1.6,24100,218,3.9,2.3
2012,1,10,19:00,UTC,5,1013.8,98,,5,-2.7,-3,16560,146,2.8,1.8
2012,1,10,20:00,UTC,4,1013.4,99,,5,-3.2,-3.3,16480,156,2.6,1.8
2012,1,10,21:00,UTC,7,1013,99,,6,-2.9,-3,16640,123,1.4,0.7
2012,1,10,22:00,UTC,7,1012.6,99,,6,-2.9,-3,16420,0,1.8,0
2012,1,10,23:00,UTC,7,1012.3,98,,6,-0.5,-0.8,23770,244,3.2,1.4
2012,1,11,00:00,UTC,8,1011.4,98,,6,-0.5,-0.8,20880,217,4.7,2.2
2012,1,11,01:00,UTC,7,1010.9,99,,6,0,-0.1,26600,227,3.6,1.9
2012,1,11,02:00,UTC,8,1009.5,98,,6,0.4,0.1,30070,197,3.3,2
2012,1,11,03:00,UTC,,1008.1,98,,6,0.7,0.4,23820,188,3,1.5
2012,1,11,04:00,UTC,8,1007,98,,6,0.9,0.7,20720,210,2.6,1.4
2012,1,11,05:00,UTC,,1005.7,99,,6,1.5,1.4,21420,208,3.5,2
2012,1,11,06:00,UTC,8,1004.4,99,1.3,5,1.5,1.4,4650,202,2.7,1.4
2012,1,11,07:00,UTC,9,1003.5,99,2.4,4,0.5,0.4,1300,191,2.5,1.7
2012,1,11,08:00,UTC,8,1002.2,100,1.1,5,0.5,0.5,4920,190,1.7,1
2012,1,11,09:00,UTC,8,1001.1,100,1.6,5,0.9,0.9,4270,219,3.3,1.7
2012,1,11,10:00,UTC,8,1000.4,100,0.2,5,1.2,1.2,2510,234,2,1.3
2012,1,11,11:00,UTC,7,1000.1,100,,5,1.9,1.9,11030,290,5.8,2.9
2012,1,11,12:00,UTC,,1000.1,100,,5,1.5,1.5,4350,280,4,2.4
2012,1,11,13:00,UTC,,1000.8,100,,5,1.4,1.4,15860,305,7.8,3.8
2012,1,11,14:00,UTC,8,1001.4,99,,4,1.4,1.3,35110,316,8.2,4.6
2012,1,11,15:00,UTC,7,1002.3,96,,4,1.5,1,47030,315,10.4,3.3
2012,1,11,16:00,UTC,6,1002.9,97,,4,0.8,0.3,37130,287,4.1,2.1
2012,1,11,17:00,UTC,0,1004.1,97,,4,0.6,0.2,40450,292,7.2,3.8
2012,1,11,18:00,UTC,0,1004.2,97,,4,0.6,0.2,35440,297,5.8,3.2
2012,1,11,19:00,UTC,0,1004.3,97,,4,0.1,-0.3,28060,259,4.1,2.1
2012,1,11,20:00,UTC,0,1004.4,98,,4,-0.2,-0.5,32270,240,3.9,2.1
2012,1,11,21:00,UTC,0,1003.8,98,,4,-0.3,-0.5,33190,225,3.9,2.5
2012,1,11,22:00,UTC,0,1003.2,93,,4,0.3,-0.8,50000,233,5.2,2.8
2012,1,11,23:00,UTC,0,1002.4,90,,4,0.3,-1.1,50000,246,5.8,3.3
2012,1,12,00:00,UTC,7,1001.4,89,,4,0.5,-1.1,50000,218,2.9,1.4
2012,1,12,01:00,UTC,1,1000.4,92,,4,-0.4,-1.5,50000,206,2.6,1.4
2012,1,12,02:00,UTC,7,999.5,95,,4,-0.9,-1.5,50000,214,3.3,1.9
2012,1,12,03:00,UTC,,998,87,,4,0.4,-1.4,50000,213,3.7,2
2012,1,12,04:00,UTC,7,996.3,91,,4,0.8,-0.5,50000,196,3.7,2.4
2012,1,12,05:00,UTC,,994.7,92,,4,1.5,0.3,38420,221,3.9,2.1
2012,1,12,06:00,UTC,,993,91,,4,2,0.8,32510,216,6.7,3.6
2012,1,12,07:00,UTC,,991.4,91,,4,2.5,1.2,23810,216,5.2,3.2
2012,1,12,08:00,UTC,7,989.1,94,0.4,4,2.7,1.8,11380,181,5,3.3
2012,1,12,09:00,UTC,7,986.8,97,1.6,4,2.5,2,6490,187,8.4,4.3
2012,1,12,10:00,UTC,8,984.3,97,1.9,3,1.6,1.3,5270,192,8.8,4.4
2012,1,12,11:00,UTC,8,981.3,99,0.6,4,1.2,1.1,6950,149,5,3
2012,1,12,12:00,UTC,8,979.3,100,0.5,3,2,1.9,5050,147,1.4,0.8
2012,1,12,13:00,UTC,,978,100,1,3,2.3,2.3,4450,271,4.1,1.9
2012,1,12,14:00,UTC,8,977.2,99,0.8,3,1.7,1.7,7600,319,4.4,2.2
2012,1,12,15:00,UTC,,976.9,99,0.3,3,1.3,1.2,12190,316,6.8,3
2012,1,12,16:00,UTC,8,976.4,99,,3,1,0.8,43190,323,6.9,3.2
2012,1,12,17:00,UTC,7,976.2,97,,3,0.9,0.5,50000,315,4.5,2.8
