Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2014,1,4,05:00,UTC,8,1006.4,99,0,-1,3,2.9,3330,143,7.7,4.9
2014,1,4,06:00,UTC,8,1005.8,99,0,-1,3.3,3.2,6520,146,8.2,4.3
2014,1,4,07:00,UTC,8,1005.4,96,0,-1,3.5,2.9,7550,142,9.2,5.3
2014,1,4,08:00,UTC,8,1005,96,0,-1,3.4,2.7,7400,137,10.4,5.9
2014,1,4,09:00,UTC,8,1004.6,97,0,-1,3.2,2.8,4960,139,10.4,6.1
2014,1,4,10:00,UTC,8,1004.1,98,0.7,-1,3.2,3,4500,142,9.7,5.8
2014,1,4,11:00,UTC,8,1003.5,98,0.2,-1,3.1,2.8,7460,138,8.9,5.2
2014,1,4,12:00,UTC,8,1002.9,98,1,-1,2.8,2.5,9180,134,8.7,5.8
2014,1,4,13:00,UTC,8,1002.5,98,0.7,-1,2.3,2,11290,133,8.1,5.1
2014,1,4,14:00,UTC,8,1002.2,99,0.5,-1,1.9,1.7,11530,124,6.5,4
2014,1,4,15:00,UTC,8,1001.9,99,0,-1,2,1.8,18400,133,7.6,5
2014,1,4,16:00,UTC,8,1001.4,99,0.3,-1,1.6,1.5,15680,124,6.4,4.2
2014,1,4,17:00,UTC,8,1001.1,99,0.2,-1,1.4,1.3,12600,125,6.5,3.3
2014,1,4,18:00,UTC,8,1001.1,100,0,-1,1.8,1.8,4940,139,4.6,2.4
2014,1,4,19:00,UTC,8,1001.6,100,0.3,-1,3.7,3.7,5640,237,6,3
2014,1,4,20:00,UTC,7,1002.6,99,0.5,-1,3.8,3.6,7280,228,6.1,3.2
2014,1,4,21:00,UTC,8,1003.2,99,0.2,-1,3.6,3.5,11340,214,3.4,1.8
2014,1,4,22:00,UTC,8,1003.7,100,0.7,-1,4.4,4.4,12420,244,4,2
2014,1,4,23:00,UTC,7,1004.4,99,0.2,-1,4.6,4.4,9660,230,5.5,2.8
2014,1,5,00:00,UTC,7,1005.3,99,0,-1,4.5,4.3,13420,235,5.7,2.5
2014,1,5,01:00,UTC,8,1005.9,99,0,-1,4.4,4.2,15120,240,5.9,2.6
2014,1,5,02:00,UTC,7,1006.4,99,0,-1,4.3,4.2,12110,232,3.8,2
2014,1,5,03:00,UTC,6,1006.5,99,0,-1,3.7,3.6,6550,221,2,1.1
2014,1,5,04:00,UTC,6,1006.7,100,0,-1,2.6,2.6,5910,197,2.8,1.6
2014,1,5,05:00,UTC,8,1007.1,100,0,-1,3.6,3.6,11880,201,4,2.3
2014,1,5,06:00,UTC,8,1007.7,100,0,-1,3.9,3.9,8720,203,3.3,1.6
2014,1,5,07:00,UTC,8,1008.3,100,0,-1,4,4,10820,201,2.5,1.6
2014,1,5,08:00,UTC,8,1008.5,100,0,-1,3.8,3.8,11320,207,3.3,1.9
2014,1,5,09:00,UTC,9,1009.1,100,0,-1,3.3,3.3,630,196,5.7,3
2014,1,5,10:00,UTC,9,1009.6,100,0,-1,3.4,3.4,1120,206,3.4,2
2014,1,5,11:00,UTC,7,1009.6,100,0,-1,3.5,3.5,3890,202,3.8,2.2
2014,1,5,12:00,UTC,8,1009.9,100,0,-1,3.5,3.5,11030,204,2.4,1.4
2014,1,5,13:00,UTC,8,1009.9,100,0,-1,3.5,3.5,10810,152,3.3,1.5
2014,1,5,14:00,UTC,8,1010.2,98,0,-1,3.2,3,15010,165,3.6,1.8
2014,1,5,15:00,UTC,8,1009.9,99,0,-1,3,2.8,10220,155,2.7,1.5
2014,1,5,16:00,UTC,8,1010.2,99,0,-1,3,2.8,12120,148,4.1,2.6
2014,1,5,17:00,UTC,8,1010.1,97,0,-1,2.9,2.5,19220,151,4.2,2.4
2014,1,5,18:00,UTC,8,1010.1,97,0,-1,2.9,2.5,14130,107,3.2,2.3
2014,1,5,19:00,UTC,8,1009.8,97,0,-1,3.1,2.7,12750,112,3.7,2.4
2014,1,5,20:00,UTC,7,1009.4,97,0,-1,2.3,1.9,11160,111,3.5,2.4
2014,1,5,21:00,UTC,7,1009,97,0,-1,2.4,1.9,14180,95,4.5,2.7
2014,1,5,22:00,UTC,7,1008.6,97,0,-1,1.8,1.4,12140,82,3.6,1.7
2014,1,5,23:00,UTC,7,1008.5,99,0,-1,1.4,1.2,9730,115,2,1
2014,1,6,00:00,UTC,8,1008.2,96,0,-1,2,1.4,14880,115,5.9,3.2
2014,1,6,01:00,UTC,8,1008.5,96,0,-1,2,1.4,15740,124,5.5,3.2
2014,1,6,02:00,UTC,8,1008.5,95,0,-1,1.8,1,19910,118,6.7,3.8
2014,1,6,03:00,UTC,8,1008.5,96,0,-1,1.6,1,16850,121,5.9,3.7
2014,1,6,04:00,UTC,8,1007.9,97,0,-1,1.4,0.9,12550,106,7.4,3.9
2014,1,6,05:00,UTC,8,1008.2,98,0,-1,1.3,1,11050,107,6.8,3.7
2014,1,6,06:00,UTC,8,1008.1,98,0,-1,1.3,1.1,9520,102,6.6,3.6
2014,1,6,07:00,UTC,8,1007.8,99,0,-1,1.2,1.1,4090,103,6.2,3.7
2014,1,6,08:00,UTC,8,1008.6,100,0,-1,1.4,1.4,6160,124,6.1,3.7
2014,1,6,09:00,UTC,8,1008.7,100,0,-1,1.6,1.6,3740,127,5.4,2.7
2014,1,6,10:00,UTC,8,1008.2,100,0,-1,1.7,1.7,3190,117,6.9,3.6
2014,1,6,11:00,UTC,8,1008.5,100,0,-1,1.9,1.9,5130,130,6.8,4.2
2014,1,6,12:00,UTC,8,1008.1,100,0,-1,2.3,2.3,8440,134,7,4.7
2014,1,6,13:00,UTC,8,1008.6,97,0,-1,2.4,2,15560,135,7.7,4.3
2014,1,6,14:00,UTC,8,1008,98,0,-1,2.3,2.1,7220,128,6.5,3.8
2014,1,6,15:00,UTC,8,1008.1,99,0,-1,2.5,2.3,11160,142,7.4,4.6
2014,1,6,16:00,UTC,8,1008,99,0,-1,2.6,2.5,3840,144,7.7,4.3
2014,1,6,17:00,UTC,8,1007.3,100,0.2,-1,2.8,2.8,2760,140,6.6,4.1
2014,1,6,18:00,UTC,8,1006.6,100,0,-1,3.1,3.1,7950,136,6.3,4.1
2014,1,6,19:00,UTC,8,1006.5,100,0,-1,3.8,3.8,22210,162,7.5,3.3
2014,1,6,20:00,UTC,8,1006.5,94,0,-1,3.9,3,50000,167,5.4,3.2
2014,1,6,21:00,UTC,7,1006.7,89,0,-1,4.2,2.7,50000,176,7.8,4.5
2014,1,6,22:00,UTC,7,1005.9,90,0,-1,4.2,2.7,39660,157,8.3,4.4
2014,1,6,23:00,UTC,8,1005.6,97,1,-1,3.7,3.2,6280,164,9.1,4.8
2014,1,7,00:00,UTC,8,1004.7,98,0.5,-1,4,3.7,4440,165,9.1,5.2
2014,1,7,01:00,UTC,8,1004.7,99,0.2,-1,4.3,4.2,4290,177,9.7,5.8
2014,1,7,02:00,UTC,8,1004,99,0,-1,4.5,4.5,3750,174,9.5,5.1
2014,1,7,03:00,UTC,8,1003.6,100,0.5,-1,4.6,4.6,2630,164,6.9,3
2014,1,7,04:00,UTC,8,1003.6,100,0.2,-1,4.7,4.7,2690,183,7.3,3.4
2014,1,7,05:00,UTC,8,1003.3,100,0.2,-1,4.8,4.8,5060,183,5.1,3
2014,1,7,06:00,UTC,8,1003,100,0,-1,4.9,4.9,3050,176,5,3
2014,1,7,07:00,UTC,8,1002.8,100,0.2,-1,5.1,5.1,2340,175,6.2,3.4
2014,1,7,08:00,UTC,8,1002.8,100,0,-1,5.2,5.2,4140,191,5.4,2.9
2014,1,7,09:00,UTC,8,1002.7,100,0,-1,5.2,5.2,2890,179,4.2,2.3
2014,1,7,10:00,UTC,8,1002.3,100,0.8,-1,5.2,5.2,2730,158,4.2,2.6
2014,1,7,11:00,UTC,7,1001.6,100,1,-1,5.2,5.2,3870,157,4.5,2.8
2014,1,7,12:00,UTC,8,1000.8,100,0.5,-1,5.1,5.1,3710,156,5.4,2.6
2014,1,7,13:00,UTC,8,1000.3,100,1.2,-1,4.8,4.8,9920,152,5.3,3
2014,1,7,14:00,UTC,8,999.9,100,1.4,-1,4.5,4.5,9170,141,5.5,3.2
2014,1,7,15:00,UTC,8,999.8,100,2.3,-1,4.3,4.3,6170,143,4.1,2.3
2014,1,7,16:00,UTC,7,999.7,100,3.2,-1,4.1,4.1,3430,144,1.9,1.1
2014,1,7,17:00,UTC,8,1000,100,2.5,-1,4,4,7090,187,1.6,0.9
2014,1,7,18:00,UTC,8,1000,100,1.5,-1,3.9,3.9,6320,147,1.9,1.3
2014,1,7,19:00,UTC,8,1000.6,100,0,-1,4.4,4.4,22040,220,3.3,1.7
2014,1,7,20:00,UTC,8,1000.8,100,0,-1,4.5,4.5,2380,212,2.7,1.6
2014,1,7,21:00,UTC,8,1001,100,0,-1,4.6,4.6,2720,210,2.9,1.8
2014,1,7,22:00,UTC,8,1001.2,100,0,-1,5.1,5.1,6150,206,3.8,2.1
2014,1,7,23:00,UTC,7,1001.3,100,0,-1,5.5,5.5,12930,216,3.8,1.8
2014,1,8,00:00,UTC,7,1001.2,100,0,-1,5.7,5.6,15720,235,4.4,2
2014,1,8,01:00,UTC,8,1001.3,100,0,-1,5,5,12800,193,4.6,2.4
2014,1,8,02:00,UTC,7,1001,100,0,-1,5.1,5,12100,214,4.2,2
2014,1,8,03:00,UTC,8,1000.4,99,0,-1,5,4.9,10550,189,4.2,2.5
2014,1,8,04:00,UTC,8,999.8,100,0,-1,5.3,5.3,8240,183,3.1,1.6
2014,1,8,05:00,UTC,8,999.1,100,0.7,-1,5.4,5.4,8170,191,3.6,1.8
2014,1,8,06:00,UTC,8,998.5,100,0.2,-1,5.3,5.3,7780,195,3.7,2.2
2014,1,8,07:00,UTC,8,998.2,100,1.1,-1,5.4,5.4,10360,192,3.3,1.8
2014,1,8,08:00,UTC,8,998.3,100,1.1,-1,5.3,5.3,8180,219,3,1.6
2014,1,8,09:00,UTC,8,998.5,100,1.2,-1,5.3,5.3,13020,217,3,1.6
2014,1,8,10:00,UTC,8,998.6,100,0.2,-1,5.4,5.4,30910,230,4.3,2.3
2014,1,8,11:00,UTC,8,998.7,100,0,-1,5.4,5.4,10520,241,5.5,2.7
2014,1,8,12:00,UTC,8,999.1,100,0,-1,5.5,5.5,21810,246,5,3.2
2014,1,8,13:00,UTC,7,999.3,99,0,-1,5.3,5.2,27000,240,5.4,2.9
2014,1,8,14:00,UTC,7,999.4,99,0,-1,5.2,5,25410,231,4.1,2.1
2014,1,8,15:00,UTC,7,999.2,99,0,-1,4.4,4.2,23080,222,3.6,1.9
2014,1,8,16:00,UTC,8,998.7,100,0,-1,4.5,4.5,22600,199,3.9,2.4
2014,1,8,17:00,UTC,8,998.4,100,0,-1,4.6,4.6,21820,203,3,1.8
2014,1,8,18:00,UTC,7,998.1,99,0,-1,4.6,4.5,31190,210,4.2,2.4
2014,1,8,19:00,UTC,8,998,100,0.5,-1,4.6,4.6,6190,194,3.7,2.2
2014,1,8,20:00,UTC,8,997.7,100,0,-1,4.7,4.7,11890,207,3.8,2.4
2014,1,8,21:00,UTC,8,997.8,100,0,-1,4.9,4.9,10620,221,3,1.8
2014,1,8,22:00,UTC,8,997.6,100,0,-1,4.9,4.9,11010,212,2.5,1.2
2014,1,8,23:00,UTC,8,997.6,100,0,-1,5.1,5.1,8680,242,3.4,1.9
2014,1,9,00:00,UTC,8,997.7,100,0,-1,5,5,12460,249,2.9,1.6
2014,1,9,01:00,UTC,8,997.8,100,0,,5.2,5.2,13040,245,3.4,1.8
2014,1,9,02:00,UTC,8,997.9,100,0,-1,5.1,5.1,18000,257,4.2,2.4
2014,1,9,03:00,UTC,8,997.8,100,0,-1,5,5,23540,253,5,2.6
2014,1,9,04:00,UTC,7,997.8,100,0.2,-1,5,4.9,4990,266,2.9,1.6
2014,1,9,05:00,UTC,7,998.1,100,0,-1,4.7,4.6,20100,285,3.8,1.9
2014,1,9,06:00,UTC,8,998.3,99,0,-1,4.5,4.4,31920,252,2.2,1.1
2014,1,9,07:00,UTC,8,998.7,98,0,-1,4.1,3.9,36210,251,2,1
2014,1,9,08:00,UTC,7,999.1,98,0,-1,3.7,3.4,43990,239,2.9,1.4
2014,1,9,09:00,UTC,8,999.3,98,0,-1,3.9,3.6,49350,258,3.6,1.8
2014,1,9,10:00,UTC,8,999.4,97,0,-1,3.9,3.5,45020,252,2.1,1
2014,1,9,11:00,UTC,8,999.3,98,0,-1,3.9,3.6,43950,245,1.9,1.1
2014,1,9,12:00,UTC,8,999.4,99,0,-1,3.8,3.6,33820,222,1.4,0.8
2014,1,9,13:00,UTC,8,998.9,100,0,-1,3.7,3.7,18120,182,1.4,0.9
2014,1,9,14:00,UTC,8,998.3,100,0,-1,3.8,3.8,15050,0,1.2,0
2014,1,9,15:00,UTC,8,998.1,100,0,-1,3.7,3.7,15360,173,1.7,1.3
2014,1,9,16:00,UTC,8,997.5,100,0,-1,3.6,3.6,14390,172,2.1,1.5
2014,1,9,17:00,UTC,7,997,100,0,-1,3.6,3.6,15010,109,3.4,1.7
2014,1,9,18:00,UTC,7,996.3,100,0.6,-1,3.6,3.6,3410,133,3.5,2
2014,1,9,19:00,UTC,8,995,100,0,-1,3.6,3.6,6260,112,4.2,2.5
2014,1,9,20:00,UTC,8,994.5,100,0,-1,3.7,3.7,4370,112,3.4,1.8
2014,1,9,21:00,UTC,8,993.3,100,0,-1,3.7,3.7,27510,104,4,2.5
2014,1,9,22:00,UTC,8,992.2,100,0,-1,3.8,3.8,26590,103,4.4,2.8
2014,1,9,23:00,UTC,8,991,100,0,-1,3.9,3.9,11020,94,5.1,2.5
2014,1,10,00:00,UTC,8,989.6,100,0.4,-1,3.8,3.8,13650,86,5.2,2.7
2014,1,10,01:00,UTC,8,988.3,99,0.4,-1,3.6,3.5,19120,86,6,3.1
2014,1,10,02:00,UTC,8,987.4,98,0.9,-1,3.1,2.9,13640,76,6.9,3.9
2014,1,10,03:00,UTC,8,986.4,97,1.3,-1,2.5,2.1,14170,68,8.3,4.6
2014,1,10,04:00,UTC,8,985.7,98,0.7,-1,1.6,1.3,12460,57,6.4,3.8
2014,1,10,05:00,UTC,8,985,98,0.6,-1,1.1,0.9,6640,48,8.3,4.2
2014,1,10,06:00,UTC,8,984.8,98,0.5,-1,1.1,0.9,8060,46,8.2,4.4
2014,1,10,07:00,UTC,8,985,98,0.2,-1,1.1,0.8,8850,36,7.8,4.4
2014,1,10,08:00,UTC,8,985.2,98,0.2,-1,1,0.7,8150,28,9,5.1
2014,1,10,09:00,UTC,8,985.6,97,0,-1,1.1,0.6,50000,26,8.2,4.8
2014,1,10,10:00,UTC,7,986.1,96,0,-1,1.3,0.8,18620,16,8.1,4.7
2014,1,10,11:00,UTC,7,986.5,95,0,-1,1.6,0.8,50000,13,9.2,5.5
2014,1,10,12:00,UTC,8,987.3,94,0,-1,1.7,0.8,29200,14,9.5,5.5
2014,1,10,13:00,UTC,8,988.1,93,0,-1,1.8,0.8,32930,10,9.5,5.3
2014,1,10,14:00,UTC,8,989.2,93,0,-1,1.7,0.6,36340,2,8.5,5
2014,1,10,15:00,UTC,8,990.3,93,0,,1.7,0.7,50000,354,8.8,4.8
2014,1,10,16:00,UTC,8,991.2,95,0,-1,1.1,0.4,9220,345,8.3,4.5
2014,1,10,17:00,UTC,7,992,93,0,,0.7,-0.3,6890,351,8.5,4.7
2014,1,10,18:00,UTC,8,992.9,92,0,-1,0.5,-0.6,13670,354,7.6,3.8
2014,1,10,19:00,UTC,8,993.8,91,0,-1,0.4,-0.8,50000,350,6,3.6
2014,1,10,20:00,UTC,8,994.8,92,0,-1,0,-1.1,50000,344,6.8,4.2
2014,1,10,21:00,UTC,8,995.7,93,0,-1,-0.8,-1.8,50000,4,8.3,4.8
2014,1,10,22:00,UTC,8,996.2,94,0,-1,-1.2,-2,50000,3,5.5,3.3
2014,1,10,23:00,UTC,8,996.9,96,0,-1,-1.6,-2.2,19160,337,6.6,3.9
2014,1,11,00:00,UTC,8,997.5,93,0,-1,-1.8,-2.8,17420,6,5.6,3.8
2014,1,11,01:00,UTC,8,998,96,0,-1,-2,-2.6,9570,330,4,2.2
2014,1,11,02:00,UTC,8,998.4,95,0,-1,-1.9,-2.6,6220,8,3.4,1.5
2014,1,11,03:00,UTC,8,998.8,94,0,-1,-2,-2.8,4780,333,2.8,1.6
2014,1,11,04:00,UTC,8,998.8,93,0,-1,-2.2,-3.2,33210,14,2.6,1.3
2014,1,11,05:00,UTC,8,999,95,0,-1,-2.6,-3.4,20020,352,3.6,2.3
2014,1,11,06:00,UTC,7,999.2,91,0,-1,-2.5,-3.8,50000,299,1.9,0.9
2014,1,11,07:00,UTC,8,999.3,93,0,-1,-2.5,-3.5,47890,73,3.1,1.7
2014,1,11,08:00,UTC,8,999.6,93,0,-1,-2.5,-3.5,11090,0,1,0
2014,1,11,09:00,UTC,8,999.7,97,1.4,-1,-2.6,-3,680,0,1.7,0
2014,1,11,10:00,UTC,8,999.6,96,0.2,-1,-2,-2.5,3490,0,1.2,0
2014,1,11,11:00,UTC,7,999.5,94,0,2,-2.1,-3,35220,15,1.2,0.6
2014,1,11,12:00,UTC,8,999.5,94,0.8,0,-2.1,-2.9,2000,0,0,0
2014,1,11,13:00,UTC,8,999.2,96,0,3,-2.1,-2.7,3410,29,1.2,0.8
2014,1,11,14:00,UTC,8,999.2,95,0,3,-2.5,-3.2,40690,45,2.5,1.5
2014,1,11,15:00,UTC,8,999.5,95,0,3,-2.5,-3.2,41460,18,2.6,1.6
2014,1,11,16:00,UTC,8,999.5,95,0,3,-2.7,-3.3,50000,32,1.9,1.2
2014,1,11,17:00,UTC,8,999.5,95,0,3,-2.7,-3.4,42870,9,1.9,1.2
2014,1,11,18:00,UTC,8,999.5,95,0,3,-2.9,-3.6,30430,33,1.8,1.1
2014,1,11,19:00,UTC,8,999.6,95,0,3,-2.9,-3.6,26570,51,2.4,1.5
2014,1,11,20:00,UTC,8,999.5,94,0,3,-3,-3.7,27060,71,2.5,1.3
2014,1,11,21:00,UTC,8,999.9,93,0,3,-3.1,-4.1,37470,49,2,1.2
2014,1,11,22:00,UTC,8,1000,93,0,3,-3.2,-4.2,29830,28,2.2,1.1
2014,1,11,23:00,UTC,8,999.7,93,0,3,-3.5,-4.5,29380,58,4,2.3
2014,1,12,00:00,UTC,8,1000,91,0,3,-3.7,-4.9,48390,36,3.1,1.9
2014,1,12,01:00,UTC,8,1000,90,0,3,-3.8,-5.1,48430,62,3.2,1.7
2014,1,12,02:00,UTC,7,1000.5,92,0,3,-4.2,-5.3,24620,59,3.8,1.8
2014,1,12,03:00,UTC,8,1000.8,91,0,3,-4.6,-5.8,20090,35,4.4,1.9
2014,1,12,04:00,UTC,8,1001,89,0,3,-5.3,-6.7,24660,29,4.7,3
2014,1,12,05:00,UTC,8,1001.3,89,0,3,-5.7,-7.2,17530,22,4.6,2.9
2014,1,12,06:00,UTC,8,1001.9,88,0,3,-6.6,-8.2,8170,28,6.5,3.9
2014,1,12,07:00,UTC,7,1002.3,88,0,3,-7.3,-9,12720,27,6,3.6
2014,1,12,08:00,UTC,8,1003.2,85,0,,-8.6,-10.7,50000,23,5.9,3.3
2014,1,12,09:00,UTC,7,1003.6,86,0,,-9,-10.9,18320,23,5.9,3.7
2014,1,12,10:00,UTC,7,1003.7,86,0,,-9.5,-11.3,24380,19,4.5,2.9
2014,1,12,11:00,UTC,6,1003.7,84,0,2,-8.9,-11.1,49680,28,5.6,3.1
2014,1,12,12:00,UTC,8,1004.1,82,0,2,-8.8,-11.3,16530,24,6.5,3.8
