Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2016,1,2,07:00,UTC,0,1045,84,0,-1,-9.7,-11.9,50000,107,3.8,2
2016,1,2,08:00,UTC,0,1045.5,85,0,-1,-9.6,-11.8,50000,97,3.6,2.3
2016,1,2,09:00,UTC,0,1045.7,87,0,-1,-9.4,-11.2,44120,81,2.8,1.8
2016,1,2,10:00,UTC,0,1045.5,85,0,-1,-9.2,-11.3,50000,86,2.6,1.4
2016,1,2,11:00,UTC,1,1045.5,84,0,-1,-8.8,-11,10700,86,2.8,1.4
2016,1,2,12:00,UTC,7,1045.4,86,0,-1,-8.7,-10.6,4140,61,3,1.7
2016,1,2,13:00,UTC,6,1045.1,85,0,-1,-8.6,-10.7,17200,97,6.3,3.8
2016,1,2,14:00,UTC,1,1045.2,83,0,-1,-9.3,-11.6,43540,96,4.6,2.5
2016,1,2,15:00,UTC,7,1045.3,83,0,-1,-9.7,-12,21280,76,3,1.7
2016,1,2,16:00,UTC,7,1045,83,0,-1,-9.1,-11.4,10090,95,3.5,2.2
2016,1,2,17:00,UTC,7,1044.8,82,0,-1,-8.8,-11.2,16850,113,4.6,3
2016,1,2,18:00,UTC,8,1044.2,83,0,-1,-9.4,-11.8,26820,122,5.4,3.1
2016,1,2,19:00,UTC,7,1043.6,83,0,-1,-9.9,-12.3,24340,127,4.4,2.5
2016,1,2,20:00,UTC,8,1043.2,83,0,-1,-9.7,-12,6050,114,3.7,1.9
2016,1,2,21:00,UTC,8,1042.2,84,0,-1,-9.6,-11.9,5400,92,2.6,1.7
2016,1,2,22:00,UTC,8,1041.5,83,0,-1,-9.6,-11.9,19490,42,2.8,1.5
2016,1,2,23:00,UTC,7,1040.6,84,0,-1,-10.1,-12.3,17910,357,2.4,1.6
2016,1,3,00:00,UTC,7,1039.9,87,0,-1,-10.5,-12.3,49170,24,2.5,1.6
2016,1,3,01:00,UTC,7,1038.9,87,0,-1,-10.4,-12.2,39850,360,3.4,2.3
2016,1,3,02:00,UTC,7,1037.7,88,0,-1,-10.5,-12.1,1310,343,3.9,2.3
2016,1,3,03:00,UTC,7,1036.5,88,0,-1,-11,-12.6,6260,333,4,2.3
2016,1,3,04:00,UTC,7,1035.2,88,0,-1,-11.1,-12.6,2070,357,5.6,3.4
2016,1,3,05:00,UTC,6,1033.6,89,0,-1,-11,-12.5,2260,338,3.7,1.7
2016,1,3,06:00,UTC,8,1032.4,89,0,-1,-11,-12.5,1250,333,3.5,2
2016,1,3,07:00,UTC,7,1031,86,0,-1,-10.6,-12.5,40120,331,3.6,1.9
2016,1,3,08:00,UTC,8,1029.5,81,0,-1,-9.6,-12.2,50000,346,5,2.9
2016,1,3,09:00,UTC,8,1028,80,0,-1,-8.8,-11.5,50000,346,5.5,3.3
2016,1,3,10:00,UTC,7,1026.4,81,0,-1,-8,-10.7,50000,333,5.4,3
2016,1,3,11:00,UTC,7,1025.2,81,0,-1,-7.5,-10.2,50000,345,6.8,4.2
2016,1,3,12:00,UTC,7,1023.8,81,0,-1,-7,-9.7,50000,333,6,3.2
2016,1,3,13:00,UTC,7,1022.8,83,0,-1,-6.6,-9,7960,346,4.8,2.3
2016,1,3,14:00,UTC,8,1021.7,87,0,-1,-6.4,-8.2,4140,340,5.4,2.8
2016,1,3,15:00,UTC,8,1020.7,90,0,-1,-6.3,-7.8,1720,340,4,2.6
2016,1,3,16:00,UTC,8,1020,90,0,-1,-6.4,-7.8,3640,343,3.7,2
2016,1,3,17:00,UTC,7,1019.2,90,0,-1,-6.7,-8.1,2680,8,2.2,1.4
2016,1,3,18:00,UTC,8,1018.3,91,0,-1,-6.9,-8.1,1520,62,2.3,1.4
2016,1,3,19:00,UTC,6,1017.6,89,0,-1,-7.6,-9.1,13970,57,3.2,1.9
2016,1,3,20:00,UTC,1,1017.5,93,0,-1,-9.1,-10.1,20480,32,1.3,0.8
2016,1,3,21:00,UTC,7,1017.2,94,0,-1,-9.9,-10.6,9260,108,3.2,2.3
2016,1,3,22:00,UTC,6,1016.8,92,0,-1,-9.4,-10.4,32880,109,3.6,2.4
2016,1,3,23:00,UTC,4,1017,92,0,-1,-10.1,-11.2,43840,101,2.3,1.5
2016,1,4,00:00,UTC,5,1016.8,87,0,0,-10.3,-12,50000,94,3.9,2.5
2016,1,4,01:00,UTC,0,1016.6,90,0,-1,-11.4,-12.7,50000,83,2.5,1.6
2016,1,4,02:00,UTC,0,1016.3,89,0,-1,-12.1,-13.6,50000,61,4.5,2.3
2016,1,4,03:00,UTC,0,1016.1,87,0,-1,-12.2,-14,50000,70,4.2,2.4
2016,1,4,04:00,UTC,0,1015.8,87,0,-1,-12.9,-14.6,50000,63,2.7,1.4
2016,1,4,05:00,UTC,0,1015.6,88,0,-1,-13.2,-14.9,50000,77,3,1.4
2016,1,4,06:00,UTC,7,1015.5,88,0,-1,-12.4,-14,9870,81,3.2,2.2
2016,1,4,07:00,UTC,7,1015.5,88,0,-1,-10.8,-12.3,32170,81,4.3,2.5
2016,1,4,08:00,UTC,3,1015.9,89,0,-1,-10.3,-11.8,36610,78,4.5,2.6
2016,1,4,09:00,UTC,2,1015.8,86,0,-1,-9.9,-11.7,47850,76,5.2,3.2
2016,1,4,10:00,UTC,3,1015.6,84,0,-1,-10.3,-12.5,49500,82,5,3
2016,1,4,11:00,UTC,0,1015.4,80,0,-1,-11.2,-13.9,42630,61,6.4,3.3
2016,1,4,12:00,UTC,7,1015,79,0,-1,-12,-14.9,45340,62,5.1,2.9
2016,1,4,13:00,UTC,7,1014.7,81,0,-1,-12.4,-15,40190,67,4.7,2.3
2016,1,4,14:00,UTC,6,1014.3,82,0,-1,-12.8,-15.2,42680,32,3,1.9
2016,1,4,15:00,UTC,0,1014.3,84,0,-1,-13.5,-15.6,45700,25,3.5,2.5
2016,1,4,16:00,UTC,0,1013.6,85,0,-1,-14.1,-16,28190,3,2.6,1.6
2016,1,4,17:00,UTC,0,1013.2,86,0,-1,-14.7,-16.6,33880,22,4,2.4
2016,1,4,18:00,UTC,0,1012.6,86,0,-1,-15.1,-16.9,22600,335,2.6,1.6
2016,1,4,19:00,UTC,0,1012.1,84,0,-1,-15.1,-17.1,46040,24,3.2,1.6
2016,1,4,20:00,UTC,0,1011.8,84,0,-1,-15.4,-17.4,35950,22,2.6,1.4
2016,1,4,21:00,UTC,7,1011.5,84,0,-1,-14.4,-16.5,44200,44,3.5,2
2016,1,4,22:00,UTC,7,1010.9,83,0,-1,-14,-16.3,19940,31,2.3,1.5
2016,1,4,23:00,UTC,7,1010.7,82,0,-1,-14.1,-16.6,50000,34,3.4,2.2
2016,1,5,00:00,UTC,6,1010.3,82,0,0,-14.7,-17.1,49830,30,3.7,2.2
2016,1,5,01:00,UTC,6,1010,83,0,-1,-15.3,-17.5,36670,29,3.1,2
2016,1,5,02:00,UTC,0,1009.7,81,0,-1,-16.2,-18.6,50000,36,5.1,2.6
2016,1,5,03:00,UTC,0,1009.7,82,0,-1,-17.1,-19.5,50000,30,3.7,2.3
2016,1,5,04:00,UTC,0,1009.6,81,0,-1,-17.7,-20.1,49590,30,3.5,2.1
2016,1,5,05:00,UTC,0,1009.6,81,0,-1,-18.3,-20.7,50000,27,4.1,2.5
2016,1,5,06:00,UTC,0,1009.6,81,0,-1,-18.8,-21.2,50000,26,4.1,2.6
2016,1,5,07:00,UTC,0,1009.7,81,0,-1,-19.1,-21.5,50000,26,4.3,2.8
2016,1,5,08:00,UTC,1,1010,81,0,-1,-19.3,-21.7,50000,28,4.1,2.7
2016,1,5,09:00,UTC,0,1010.2,80,0,-1,-18.9,-21.5,50000,25,4.3,2.6
2016,1,5,10:00,UTC,0,1009.9,79,0,-1,-17.9,-20.7,50000,27,3,1.8
2016,1,5,11:00,UTC,0,1009.7,78,0,-1,-17.1,-20.1,50000,27,3.9,2.5
2016,1,5,12:00,UTC,0,1009.6,77,0,-1,-16.8,-19.8,50000,29,3.2,2
2016,1,5,13:00,UTC,0,1009.7,79,0,-1,-16.7,-19.6,50000,7,3.9,2.2
2016,1,5,14:00,UTC,0,1009.8,81,0,-1,-17.1,-19.6,50000,356,3.3,1.8
2016,1,5,15:00,UTC,0,1010.2,82,0,-1,-17.7,-20.1,41180,357,3.8,2.1
2016,1,5,16:00,UTC,0,1010.7,81,0,-1,-17.9,-20.3,50000,5,3.3,2.2
2016,1,5,17:00,UTC,0,1010.9,81,0,-1,-18.3,-20.7,50000,19,3.1,1.9
2016,1,5,18:00,UTC,0,1011.1,81,0,-1,-18.4,-20.9,50000,25,3.3,2.2
2016,1,5,19:00,UTC,1,1011.3,81,0,-1,-18.5,-21,50000,24,4.1,2.8
2016,1,5,20:00,UTC,0,1011.5,81,0,-1,-18.8,-21.3,50000,30,4.2,2.6
2016,1,5,21:00,UTC,0,1011.8,81,0,-1,-18.9,-21.3,50000,24,4.1,2.5
2016,1,5,22:00,UTC,0,1012,80,0,-1,-19,-21.6,50000,27,4.5,2.9
2016,1,5,23:00,UTC,0,1012.3,81,0,-1,-19.3,-21.8,50000,22,4.2,2.8
2016,1,6,00:00,UTC,0,1012.9,80,0,0,-19.5,-22,50000,20,3.9,2.4
2016,1,6,01:00,UTC,1,1013.3,80,0,-1,-19.7,-22.2,50000,24,3.7,2.5
2016,1,6,02:00,UTC,0,1013.6,80,0,-1,-19.8,-22.4,50000,24,3.7,2.5
2016,1,6,03:00,UTC,0,1013.9,80,0,-1,-20.2,-22.8,50000,18,3.4,1.9
2016,1,6,04:00,UTC,0,1014.1,80,0,-1,-20.4,-23,50000,20,3.4,2
2016,1,6,05:00,UTC,0,1014.4,80,0,-1,-20.7,-23.3,50000,16,3.7,2
2016,1,6,06:00,UTC,0,1014.6,80,0,-1,-20.8,-23.4,50000,21,3.6,2.2
2016,1,6,07:00,UTC,0,1015.1,80,0,-1,-21,-23.5,50000,22,3.3,2.2
2016,1,6,08:00,UTC,0,1015.2,80,0,-1,-21.1,-23.7,50000,32,3,1.9
2016,1,6,09:00,UTC,0,1015.4,79,0,-1,-20.4,-23.1,50000,41,2.4,1.3
2016,1,6,10:00,UTC,0,1015.5,78,0,-1,-19.8,-22.7,50000,21,2.6,2
2016,1,6,11:00,UTC,0,1015.6,77,0,-1,-19,-22,50000,13,2.9,2
2016,1,6,12:00,UTC,0,1015.7,77,0,-1,-18.7,-21.8,50000,360,3.5,2
2016,1,6,13:00,UTC,0,1015.8,78,0,-1,-18.9,-21.8,50000,19,3.9,2.3
2016,1,6,14:00,UTC,0,1016,79,0,-1,-19.5,-22.2,50000,24,2.8,1.7
2016,1,6,15:00,UTC,0,1016.2,80,0,-1,-20.3,-22.9,50000,32,3.5,2.1
2016,1,6,16:00,UTC,0,1016.5,80,0,-1,-20.8,-23.3,50000,22,3.1,2.1
2016,1,6,17:00,UTC,0,1016.6,80,0,-1,-21.1,-23.6,22080,22,3.7,2.5
2016,1,6,18:00,UTC,0,1016.8,80,0,-1,-21.5,-24,44290,3,2.8,2
2016,1,6,19:00,UTC,0,1016.8,80,0,-1,-21.9,-24.4,50000,12,3.4,2.2
2016,1,6,20:00,UTC,0,1016.8,80,0,-1,-22.2,-24.7,49920,9,3.4,1.8
2016,1,6,21:00,UTC,0,1016.8,79,0,-1,-22.7,-25.3,37730,10,2.8,1.8
2016,1,6,22:00,UTC,0,1016.5,80,0,-1,-23,-25.6,50000,9,2.8,1.8
2016,1,6,23:00,UTC,0,1016.5,79,0,-1,-23.2,-25.8,50000,16,2.2,1.4
2016,1,7,00:00,UTC,0,1016.8,79,0,0,-23.4,-26,50000,25,2.3,1.3
2016,1,7,01:00,UTC,0,1017,79,0,-1,-23.5,-26.1,50000,21,2.1,1.2
2016,1,7,02:00,UTC,2,1017,79,0,-1,-23.7,-26.3,50000,15,1.6,0.9
2016,1,7,03:00,UTC,0,1016.9,79,0,-1,-24.2,-26.9,48560,357,2,1.1
2016,1,7,04:00,UTC,0,1016.9,79,0,-1,-24.5,-27.1,47360,26,2.4,1.7
2016,1,7,05:00,UTC,8,1016.9,79,0,-1,-24.4,-27,2010,20,1.8,1.1
2016,1,7,06:00,UTC,2,1017,79,0,-1,-24.6,-27.3,7670,21,2.2,1.4
2016,1,7,07:00,UTC,0,1017.2,78,0,-1,-24.7,-27.4,15640,22,1.1,0.9
2016,1,7,08:00,UTC,1,1017.2,79,0,-1,-24.9,-27.4,3260,340,1.3,0.6
2016,1,7,09:00,UTC,0,1017.3,79,0,-1,-24.1,-26.7,10340,7,1.5,1
2016,1,7,10:00,UTC,0,1016.9,78,0,-1,-22.9,-25.7,19410,12,1.5,0.8
2016,1,7,11:00,UTC,0,1017,79,0,-1,-21.9,-24.5,16280,327,1.8,1
2016,1,7,12:00,UTC,0,1016.7,77,0,-1,-21.2,-24.1,21100,33,1.6,1.1
2016,1,7,13:00,UTC,0,1016.3,78,0,-1,-20.9,-23.7,21860,42,2.2,1.5
2016,1,7,14:00,UTC,0,1016.5,79,0,-1,-21.4,-24,19670,39,1.9,1.1
2016,1,7,15:00,UTC,0,1016.4,80,0,-1,-22.7,-25.1,13360,27,1.5,1.1
2016,1,7,16:00,UTC,0,1016.3,80,0,-1,-22.3,-24.8,14410,84,1.4,0.8
2016,1,7,17:00,UTC,0,1016,80,0,-1,-22.7,-25.2,13880,57,2,1
2016,1,7,18:00,UTC,0,1016,80,0,-1,-22.9,-25.4,11120,37,1.5,1.2
2016,1,7,19:00,UTC,0,1015.9,81,0,-1,-23.1,-25.5,11110,90,1.3,0.7
2016,1,7,20:00,UTC,0,1015.7,80,0,-1,-23.4,-25.9,11450,77,1.4,0.6
2016,1,7,21:00,UTC,0,1015.6,80,0,-1,-23.2,-25.6,11440,114,2.2,1.1
2016,1,7,22:00,UTC,0,1015.3,80,0,-1,-23,-25.5,14680,102,1.5,0.7
2016,1,7,23:00,UTC,0,1015.3,80,0,-1,-21.4,-23.9,30990,122,3.7,2.4
2016,1,8,00:00,UTC,5,1014.7,78,0,-1,-21,-23.8,42220,113,3,1.6
2016,1,8,01:00,UTC,8,1014.5,77,0,-1,-20.1,-23.1,50000,120,3.5,2.3
2016,1,8,02:00,UTC,7,1014.2,76,0,-1,-20,-23.2,48490,126,3.6,1.9
2016,1,8,03:00,UTC,1,1013.8,74,0,-1,-19.8,-23.2,29280,121,4.2,2.6
2016,1,8,04:00,UTC,6,1013.1,72,0,-1,-19.1,-22.8,32470,106,3.1,1.9
2016,1,8,05:00,UTC,4,1012.8,76,0,-1,-19,-22.2,32380,119,3.5,1.6
2016,1,8,06:00,UTC,0,1012.5,80,0,-1,-18.5,-21.1,28520,116,2.9,1.7
2016,1,8,07:00,UTC,7,1012.2,83,0,-1,-16.7,-18.9,34850,122,4.8,2.4
2016,1,8,08:00,UTC,7,1012,83,0,-1,-15.7,-17.9,33510,126,4.3,2.8
2016,1,8,09:00,UTC,3,1012,83,0,-1,-14.3,-16.6,46130,130,6.2,3.7
2016,1,8,10:00,UTC,5,1011.7,86,0,-1,-12.4,-14.3,29840,131,4.6,3.3
2016,1,8,11:00,UTC,1,1011.3,84,0,-1,-11.1,-13.2,18810,139,6.2,3.9
2016,1,8,12:00,UTC,0,1011.1,83,0,-1,-11.4,-13.7,45220,138,5.7,3.5
2016,1,8,13:00,UTC,3,1010.9,86,0,-1,-12.3,-14.2,9820,125,4.3,2.8
2016,1,8,14:00,UTC,0,1010.8,88,0,-1,-13,-14.6,30720,122,3.9,2.4
2016,1,8,15:00,UTC,0,1010.7,87,0,-1,-13.3,-15,27880,123,4.1,2.7
2016,1,8,16:00,UTC,0,1010.7,86,0,-1,-13.6,-15.4,25020,107,3.4,2.2
2016,1,8,17:00,UTC,7,1010.7,85,0,-1,-13.1,-15,28240,109,3.7,2.4
2016,1,8,18:00,UTC,8,1010.7,84,0,-1,-12.6,-14.8,32530,117,4.2,2.3
2016,1,8,19:00,UTC,7,1010.9,84,0,-1,-12.8,-14.9,15610,106,3.3,2
2016,1,8,20:00,UTC,8,1011,83,0,-1,-12.7,-14.9,8260,89,3.3,2.1
2016,1,8,21:00,UTC,8,1011.2,83,0,-1,-12.2,-14.5,25230,99,4,2.5
2016,1,8,22:00,UTC,7,1011.4,83,0,-1,-12.5,-14.7,36550,101,3.1,2
2016,1,8,23:00,UTC,8,1011.2,84,0,-1,-13.1,-15.3,30900,85,3.5,2
2016,1,9,00:00,UTC,7,1011,83,0,0,-13.2,-15.5,31450,76,3.9,2.1
2016,1,9,01:00,UTC,0,1011.3,84,0,-1,-13.6,-15.8,28740,73,3.9,2.1
2016,1,9,02:00,UTC,0,1011.2,85,0,-1,-14,-16,26660,79,3.6,1.8
2016,1,9,03:00,UTC,0,1011.2,85,0,-1,-14,-16,30830,85,3.9,1.6
2016,1,9,04:00,UTC,7,1011.2,85,0,-1,-14.6,-16.6,28190,58,1.7,0.9
2016,1,9,05:00,UTC,6,1011.4,86,0,-1,-14.8,-16.7,24050,104,2,0.9
2016,1,9,06:00,UTC,0,1011.9,85,0,-1,-15,-17,26430,52,2.2,1.4
2016,1,9,07:00,UTC,0,1012.1,86,0,-1,-15.5,-17.3,23240,33,2,1.3
2016,1,9,08:00,UTC,0,1012.4,85,0,-1,-15.4,-17.3,21470,33,2.2,1.3
2016,1,9,09:00,UTC,0,1012.5,85,0,-1,-15.5,-17.4,19240,27,2.7,1.6
2016,1,9,10:00,UTC,0,1012.7,84,0,-1,-14.5,-16.5,25340,67,3,1.6
2016,1,9,11:00,UTC,0,1012.8,85,0,-1,-13.5,-15.5,21010,44,2.1,1.3
2016,1,9,12:00,UTC,0,1013.1,84,0,-1,-13.3,-15.4,17620,23,2,1.3
2016,1,9,13:00,UTC,0,1013.5,85,0,-1,-13.6,-15.6,16410,72,1.7,1.1
2016,1,9,14:00,UTC,0,1013.5,86,0,-1,-14.2,-16,15730,41,4,1.9
2016,1,9,15:00,UTC,0,1013.7,85,0,-1,-14,-15.9,19710,63,4.2,2.7
2016,1,9,16:00,UTC,0,1013.7,86,0,-1,-14.7,-16.5,19290,63,3.5,1.9
2016,1,9,17:00,UTC,0,1014.2,87,0,-1,-14.8,-16.5,18250,32,2.2,1.5
2016,1,9,18:00,UTC,0,1014.2,86,0,-1,-15,-16.8,16180,27,1.9,1.3
2016,1,9,19:00,UTC,0,1014.5,86,0,-1,-15.3,-17.1,17920,35,2,1.2
2016,1,9,20:00,UTC,0,1014.5,85,0,-1,-15.7,-17.6,20610,51,1.9,1.1
2016,1,9,21:00,UTC,0,1014.7,85,0,-1,-15.8,-17.8,23030,41,2.2,1.4
2016,1,9,22:00,UTC,0,1015,85,0,-1,-16.2,-18.1,21300,43,2.5,1.6
2016,1,9,23:00,UTC,0,1015.2,85,0,-1,-16,-17.9,26270,43,2.6,1.6
2016,1,10,00:00,UTC,0,1015.2,85,0,0,-16.3,-18.2,14510,89,3.5,1.8
2016,1,10,01:00,UTC,0,1015,86,0,-1,-16.3,-18.1,20530,81,2.3,1.5
2016,1,10,02:00,UTC,0,1015.3,85,0,-1,-16.4,-18.3,23590,40,2.1,1.3
2016,1,10,03:00,UTC,0,1015.3,84,0,-1,-16.5,-18.6,23240,85,2.6,1.8
2016,1,10,04:00,UTC,0,1015.2,84,0,-1,-16.8,-18.8,16010,57,2.4,1.5
2016,1,10,05:00,UTC,1,1014.9,85,0,-1,-16.9,-18.9,16260,89,2.8,1.7
2016,1,10,06:00,UTC,7,1015,85,0,-1,-16.5,-18.5,24460,83,2.5,1.5
2016,1,10,07:00,UTC,7,1015.2,85,0,-1,-16.2,-18.2,21400,81,2.8,1.6
2016,1,10,08:00,UTC,4,1015.2,84,0,-1,-16.2,-18.4,21640,80,3.5,2.5
2016,1,10,09:00,UTC,0,1015.3,84,0,-1,-15.8,-17.9,22070,85,2.7,1.8
2016,1,10,10:00,UTC,3,1015.1,83,0,-1,-14.1,-16.4,20040,96,3.6,2.2
2016,1,10,11:00,UTC,7,1014.6,83,0,-1,-12.4,-14.8,22470,100,3.2,1.8
2016,1,10,12:00,UTC,7,1014.3,84,0,-1,-11.7,-13.9,29290,93,4.2,2.4
2016,1,10,13:00,UTC,8,1014,84,0,-1,-11.1,-13.2,34720,103,7.6,3.9
2016,1,10,14:00,UTC,7,1014.3,85,0,-1,-10.9,-12.9,28200,110,6.1,3.4
2016,1,10,15:00,UTC,7,1013.9,85,0,-1,-10.6,-12.7,28330,95,5.5,3.5
2016,1,10,16:00,UTC,7,1013.3,85,0,-1,-10.3,-12.3,25170,94,6.9,4.5
2016,1,10,17:00,UTC,8,1012.6,85,0,-1,-9.8,-11.8,25950,109,8.5,4.6
2016,1,10,18:00,UTC,8,1012.7,86,0,-1,-9.5,-11.4,24600,101,7.8,4.1
2016,1,10,19:00,UTC,8,1012.1,86,0,-1,-9.2,-11,21450,98,7,4.1
2016,1,10,20:00,UTC,7,1011.7,87,0,-1,-8.9,-10.7,18700,97,5.8,3.7
2016,1,10,21:00,UTC,8,1011.5,87,0,-1,-8.7,-10.4,23290,99,7.4,4.5
2016,1,10,22:00,UTC,8,1010.9,88,0,-1,-8.4,-10.1,23200,100,7.2,4.4
2016,1,10,23:00,UTC,7,1010.4,88,0,-1,-8.1,-9.7,24850,108,7.7,4.2
2016,1,11,00:00,UTC,7,1009.4,88,0,0,-7.8,-9.5,24440,94,7,4.3
2016,1,11,01:00,UTC,8,1008.5,87,0,-1,-6.9,-8.7,33320,112,10.3,6.2
2016,1,11,02:00,UTC,8,1008,90,0,-1,-7.3,-8.7,50000,108,12.2,6.4
2016,1,11,03:00,UTC,8,1007.2,91,0,-1,-6.7,-7.9,46790,103,9.1,5.5
2016,1,11,04:00,UTC,8,1006.2,92,0,-1,-6.4,-7.4,21300,101,11.9,5.7
2016,1,11,05:00,UTC,8,1006,94,0,-1,-6.1,-7,13310,102,8.7,5.1
2016,1,11,06:00,UTC,8,1005.2,94,0,-1,-5.6,-6.4,12520,98,9.7,6.8
2016,1,11,07:00,UTC,7,1005,91,0,-1,-5.6,-6.9,23060,108,8.5,5
2016,1,11,08:00,UTC,8,1004.8,92,0,-1,-6.3,-7.3,14200,106,10.8,5.8
2016,1,11,09:00,UTC,8,1005.1,93,0,-1,-6.4,-7.3,10890,107,10,5.8
2016,1,11,10:00,UTC,8,1004.5,92,0,-1,-6.4,-7.5,1890,100,10,5.9
2016,1,11,11:00,UTC,7,1003.9,89,0,0,-6.5,-8,4460,99,9.9,5.9
2016,1,11,12:00,UTC,7,1003.4,85,0,2,-6.4,-8.5,25480,104,9.8,5.9
2016,1,11,13:00,UTC,8,1003.5,85,0,2,-6.6,-8.7,14520,103,9.1,4.8
2016,1,11,14:00,UTC,7,1002.9,86,0,2,-6.8,-8.8,3840,107,10.8,5.7
2016,1,11,15:00,UTC,8,1002.7,86,0,0,-6.9,-8.8,6390,105,9.3,5.3
2016,1,11,16:00,UTC,7,1002.2,87,1.2,2,-7,-8.9,2590,102,9.8,5.4
2016,1,11,17:00,UTC,8,1001.8,84,0,2,-7,-9.2,26280,100,8.6,5.6
2016,1,11,18:00,UTC,8,1001,87,0,3,-7.1,-8.9,2220,98,9.6,6
2016,1,11,19:00,UTC,8,1000.8,90,0,2,-7,-8.4,11990,101,10,5.8
2016,1,11,20:00,UTC,8,1000.4,90,0,2,-6.6,-7.9,35680,91,7.5,4.7
2016,1,11,21:00,UTC,8,1000.1,88,0,2,-6,-7.6,40550,94,7.6,4
2016,1,11,22:00,UTC,7,999.8,80,0,3,-5.8,-8.7,50000,96,9.4,5.5
2016,1,11,23:00,UTC,8,999.5,81,0,3,-5.7,-8.4,50000,88,8.7,5.1
2016,1,12,00:00,UTC,7,998.8,82,0,5,-5.3,-7.9,30420,92,7.6,4.8
2016,1,12,01:00,UTC,7,998.1,82,0,,-5.7,-8.3,21360,63,7.7,4.1
2016,1,12,02:00,UTC,7,997.6,82,0,2,-5.9,-8.5,49680,64,7.5,4.2
2016,1,12,03:00,UTC,7,997.5,81,0,2,-6.2,-9,34770,75,9.1,4.5
